action_0,action_1,action_2,action_3,action_4,action_5,action_6
-0.225078,0.0617523,0.575913,-0.277052,0.925026,-0.610556,0.879189
-0.207739,0.075238,0.581742,-0.287712,0.919909,-0.650369,0.890707
-0.1833,0.0857694,0.578911,-0.293071,0.911978,-0.683184,0.900877
-0.153219,0.0925892,0.567636,-0.293437,0.900755,-0.710035,0.909811
-0.121959,0.094083,0.546961,-0.290236,0.88561,-0.732084,0.917632
-0.0908136,0.0866763,0.514159,-0.282049,0.865352,-0.7502,0.924458
-0.0623889,0.0684869,0.464837,-0.271576,0.838989,-0.764339,0.930415
-0.0360018,0.0401042,0.397381,-0.260558,0.806668,-0.774509,0.9356
-0.0136044,0.0057688,0.315316,-0.250353,0.764459,-0.780946,0.940111
0.00291549,-0.0297309,0.230661,-0.239457,0.714496,-0.781769,0.944022
