torque0,torque1,torque2,torque3,torque4,torque5,torque6,action0,action1,action2,action3,action4,action5,action6,set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_disc_0,joint_vel_disc_1,joint_vel_disc_2,joint_vel_disc_3,joint_vel_disc_4,joint_vel_disc_5,joint_vel_disc_6,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,end_effector_rot_0,end_effector_rot_1,end_effector_rot_2,end_effector_rot_3,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,obs_task_5,to_final_target_0,to_final_target_1,to_final_target_2,joint_acc_0,joint_acc_1,joint_acc_2,joint_acc_3,joint_acc_4,joint_acc_5,joint_acc_6,joint_acc_disc_0,joint_acc_disc_1,joint_acc_disc_2,joint_acc_disc_3,joint_acc_disc_4,joint_acc_disc_5,joint_acc_disc_6
-4.72726,34.78854,4.0017867,-0.14854527,-0.8164858,-0.017872602,-0.15077238,-0.86507964,-0.63030297,0.17336589,0.66434073,-0.6385932,-0.6366302,0.8537788,1.3327341,-0.61373687,2.6588333,0.5059105,1.7017499,-0.38395953,2.7613702,1.4136602,-0.55502766,2.6424198,0.44400376,1.7611059,-0.32258224,2.679416,-1.1164194,-0.86421734,0.184595,0.9054444,-0.90069175,-0.45709676,0.68463844,-1.1163712,-0.86421967,0.18463135,0.9054661,-0.90067387,-0.45714974,0.68473816,-0.031213284,-0.24264073,1.2345997,-0.22365926,-0.25446814,-0.22790682,0.023478985,-0.29446888,1.205655,0.428208,-0.039379388,-0.05070101,0.901397,-0.24938692,-0.2909655,-0.20582359,0,0,0,1,0,0,-0.6687867,0.08264074,-0.6745997,-0.8817673,-1.348722,-0.6551236,0.4998207,-3.0860305,-0.92867017,0.3500104,-0.8773804,-1.3542175,-0.61035156,0.5042553,-3.0899048,-0.9274483,0.38146973
-4.9280415,34.67358,4.0933294,-0.3895135,-0.816841,-0.027350724,-0.15423723,-0.87002647,-0.63479143,0.1711444,0.6642829,-0.65041655,-0.63868,0.8530031,1.3266575,-0.6185068,2.6595342,0.51043206,1.6960642,-0.38645023,2.7647161,1.4080545,-0.5593827,2.6433258,0.44854113,1.7565253,-0.32488993,2.6828473,-1.1211153,-0.87102395,0.18137926,0.90746796,-0.9161392,-0.46147308,0.68626314,-1.1211395,-0.8710027,0.18119812,0.90747476,-0.9161234,-0.46153665,0.68626404,-0.032356262,-0.24392414,1.2334452,-0.22861451,-0.25656065,-0.23140676,0.022215843,-0.29593873,1.2046127,0.43039784,-0.03990824,-0.049924545,0.9003735,-0.25463942,-0.29253626,-0.20906246,0,0,0,1,0,0,-0.6676437,0.083924145,-0.67344517,-0.93917847,-1.3613224,-0.643149,0.40471554,-3.0894876,-0.8752644,0.32494068,-0.9536743,-1.3566017,-0.6866455,0.4017353,-3.0899048,-0.8773804,0.30517578
-4.786902,35.99752,4.2460957,0.07801056,-0.8135242,-0.031616777,-0.13495159,-0.87166274,-0.63624,0.17195153,0.667339,-0.65161115,-0.6286566,0.8533871,1.3208882,-0.6230067,2.660521,0.51527506,1.6913642,-0.3877556,2.768186,1.4024273,-0.56376827,2.6442184,0.453089,1.7518761,-0.32721528,2.6862862,-1.1254312,-0.8771387,0.1787108,0.90956134,-0.92977196,-0.46503282,0.68788123,-1.1254311,-0.8771181,0.17852783,0.90957284,-0.92983246,-0.4650712,0.6877899,-0.033524513,-0.24521661,1.2322739,-0.23355038,-0.25847995,-0.23471631,0.020926476,-0.29741287,1.2035551,0.4326222,-0.040437363,-0.049136743,0.89932656,-0.25972816,-0.29346618,-0.21210708,0,0,0,1,0,0,-0.6664755,0.08521661,-0.67227393,-0.8631706,-1.2229443,-0.53369105,0.41867495,-2.7265549,-0.7119477,0.32361746,-0.8583069,-1.2230873,-0.5340576,0.4196167,-2.7418137,-0.7069111,0.30517578
-4.589292,34.893803,4.197031,-0.4191084,-0.7151464,0.012711942,-0.10628433,-0.86707133,-0.6432736,0.16790073,0.66281325,-0.6468703,-0.6367122,0.8549761,1.3157202,-0.6280956,2.6610086,0.5193703,1.6871891,-0.39088652,2.7717838,1.3967873,-0.56818664,2.6450975,0.45764044,1.7471743,-0.32955897,2.6897335,-1.1280859,-0.8836784,0.17569399,0.9102937,-0.94041055,-0.46866593,0.6894988,-1.128006,-0.8836746,0.17580986,0.9102881,-0.94037056,-0.4687369,0.68945885,-0.034717083,-0.24652028,1.2310854,-0.23866983,-0.260586,-0.23814373,0.01961279,-0.2988968,1.2024817,0.4348696,-0.04096739,-0.04834416,0.898261,-0.2648064,-0.2953908,-0.21538262,0,0,0,1,0,0,-0.6652829,0.086520284,-0.6710854,-0.53093433,-1.3079405,-0.6033629,0.14647245,-2.127719,-0.72662234,0.32351017,-0.51498413,-1.3113022,-0.54359436,0.14305115,-2.1076202,-0.73313713,0.333786
-4.6122236,35.194046,4.2129283,-0.38264084,-0.72053283,0.033988804,-0.10970771,-0.87167096,-0.6466314,0.15986955,0.66422874,-0.6511003,-0.63611037,0.85484594,1.3096201,-0.6328498,2.6610844,0.5240633,1.6820643,-0.39317,2.775218,1.391132,-0.57263654,2.645954,0.46219474,1.7424239,-0.33191934,2.6931896,-1.1309934,-0.8899953,0.17142025,0.91084,-0.9500605,-0.47201908,0.69107825,-1.1310577,-0.8899808,0.1712799,0.9108603,-0.9500742,-0.47207475,0.69122314,-0.035935402,-0.2478342,1.2298805,-0.24355851,-0.26274562,-0.24152793,0.018272877,-0.30039072,1.2013913,0.43714285,-0.041495454,-0.047545794,0.89717525,-0.26974076,-0.29730567,-0.21867402,0,0,0,1,0,0,-0.6640646,0.08783421,-0.66988045,-0.5815029,-1.26338,-0.8547485,0.109255314,-1.9299865,-0.67062974,0.3158927,-0.61035156,-1.2612343,-0.9059906,0.11444092,-1.9407272,-0.667572,0.3528595
-4.9198346,34.60156,4.410694,-0.9363041,-0.6724478,-0.002719164,-0.09156708,-0.87375087,-0.6525865,0.16698752,0.66008866,-0.651109,-0.6286622,0.85476273,1.303757,-0.6378952,2.6626527,0.5282036,1.677313,-0.39478558,2.7786658,1.3854624,-0.5771193,2.6467988,0.46674618,1.7376317,-0.3342932,2.6966534,-1.1338953,-0.8965474,0.16893472,0.9102918,-0.9583551,-0.47471282,0.6925719,-1.1339188,-0.8965492,0.16899109,0.9102881,-0.9584427,-0.47476888,0.692749,-0.037178993,-0.24915934,1.2286583,-0.24887802,-0.26490983,-0.24488395,0.016905785,-0.30189705,1.2002845,0.43943578,-0.042022694,-0.046746917,0.89607203,-0.27538007,-0.299751,-0.22204001,0,0,0,1,0,0,-0.662821,0.08915934,-0.6686583,-0.58038235,-1.31042,-0.49710572,-0.10963678,-1.6589284,-0.5387485,0.29872656,-0.5722046,-1.3136864,-0.45776367,-0.11444092,-1.6736984,-0.538826,0.30517578
-4.5768323,34.46971,4.1127267,-0.74987984,-0.6890146,0.11184427,-0.1146599,-0.87526715,-0.65923756,0.14384863,0.6660109,-0.6584058,-0.6393466,0.8551199,1.2979357,-0.64304304,2.6611836,0.53334725,1.6717911,-0.39822784,2.7821653,1.3797795,-0.58163685,2.6476114,0.47129953,1.7327975,-0.3366819,2.7001233,-1.1366019,-0.9035081,0.16242345,0.91067094,-0.96681625,-0.4776801,0.69404465,-1.136589,-0.90351105,0.1625061,0.91066957,-0.966835,-0.47774315,0.6939888,-0.038447857,-0.25049496,1.2274187,-0.25369492,-0.26710445,-0.24846195,0.015515327,-0.3034165,1.1991595,0.4417557,-0.042544417,-0.0459439,0.89494747,-0.27997932,-0.30240443,-0.2256621,0,0,0,1,0,0,-0.66155213,0.09049496,-0.66741866,-0.5413294,-1.3921499,-1.3022542,0.07582903,-1.6922235,-0.59345365,0.29455423,-0.5340576,-1.3923645,-1.2969971,0.076293945,-1.6784668,-0.59485435,0.24795532
-4.226554,34.875305,4.0376997,-0.5503559,-0.6564371,0.17098695,-0.102032065,-0.871746,-0.661416,0.13346107,0.66241074,-0.65203714,-0.63939023,0.85573435,1.2926048,-0.64777845,2.6609576,0.5375406,1.6675938,-0.40062094,2.7856967,1.3740889,-0.5861864,2.648382,0.47585073,1.7279328,-0.33908448,2.7036006,-1.1381426,-0.9099383,0.15415393,0.9102342,-0.9729596,-0.48047566,0.6955146,-1.1381149,-0.9099126,0.15411377,0.9102404,-0.97293854,-0.48051476,0.695467,-0.039740562,-0.2518413,1.226161,-0.25846702,-0.26923606,-0.2520005,0.014104843,-0.30495048,1.1980164,0.44409865,-0.04305743,-0.045138452,0.89380366,-0.28405112,-0.3051777,-0.22927663,0,0,0,1,0,0,-0.6602594,0.09184131,-0.666161,-0.30813217,-1.2860298,-1.6539037,-0.08734465,-1.2286663,-0.5591154,0.29399395,-0.30517578,-1.2803078,-1.6784668,-0.08583069,-1.2207031,-0.5543232,0.29563904
-4.5782275,36.92023,4.663069,-0.23052645,-0.65689737,0.014087498,-0.06438521,-0.87311584,-0.659407,0.15420482,0.65727216,-0.6515764,-0.6369543,0.8548773,1.2867773,-0.6521271,2.6638024,0.54157794,1.6627752,-0.4027799,2.7890885,1.3683907,-0.5907612,2.6491373,0.4803936,1.7230431,-0.3414996,2.7070854,-1.1395478,-0.9149442,0.15095247,0.9085561,-0.97798127,-0.48296705,0.6969344,-1.1396408,-0.91495514,0.15106201,0.9085715,-0.9779453,-0.48302412,0.6969452,-0.041059494,-0.25319672,1.2248878,-0.26371711,-0.27106005,-0.25510758,0.012667656,-0.30649233,1.196858,0.44645238,-0.043569792,-0.04433266,0.8926458,-0.28929245,-0.30680144,-0.2323636,0,0,0,1,0,0,-0.6589405,0.09319672,-0.66488785,-0.28104782,-1.0011792,-0.640291,-0.33562183,-1.0043383,-0.49827695,0.28395653,-0.30517578,-1.0085106,-0.61035156,-0.333786,-1.001358,-0.5018711,0.29563904
-4.898457,36.084526,4.7343397,-0.73492336,-0.6464313,0.010862887,-0.07035374,-0.8779307,-0.66884726,0.15230645,0.6597995,-0.6590245,-0.6304471,0.85207456,1.2805976,-0.65764594,2.664368,0.54637355,1.6571406,-0.4045443,2.7922928,1.362682,-0.5953656,2.6498792,0.48493004,1.7181247,-0.34392437,2.710576,-1.1416781,-0.92090493,0.1485473,0.9072902,-0.98370564,-0.4848808,0.6981445,-1.1417389,-0.92087984,0.14839172,0.90729,-0.9836674,-0.4849553,0.6981373,-0.04240465,-0.25456166,1.2235986,-0.26913738,-0.27286497,-0.25836045,0.011202335,-0.3080454,1.195683,0.44881922,-0.044078775,-0.043527894,0.89147276,-0.29490197,-0.3088928,-0.23568466,0,0,0,1,0,0,-0.65759534,0.094561666,-0.6635986,-0.426054,-1.1921525,-0.48103333,-0.2531767,-1.1448741,-0.38275123,0.2420187,-0.4196167,-1.1849403,-0.5340576,-0.25629997,-1.1444092,-0.3862381,0.23841858
-4.703063,38.74102,5.022813,0.2583866,-0.67589253,-0.021439075,-0.045119658,-0.8785061,-0.66524166,0.15668786,0.6616645,-0.651478,-0.60429704,0.85239,1.2748314,-0.66188973,2.665548,0.5510965,1.652977,-0.40435407,2.795815,1.3569638,-0.5999928,2.6506155,0.4894624,1.7131884,-0.34635124,2.7140725,-1.143659,-0.92540294,0.14740492,0.90646386,-0.9872899,-0.48531651,0.6993799,-1.1436462,-0.92544556,0.14724731,0.9064734,-0.9872675,-0.48537254,0.6992817,-0.04377699,-0.25593352,1.2222954,-0.27440605,-0.27437237,-0.26116174,0.009712219,-0.30960155,1.194494,0.4511902,-0.044584196,-0.04272149,0.890289,-0.300245,-0.30954328,-0.23851806,0,0,0,1,0,0,-0.656223,0.09593353,-0.6622954,-0.39618015,-0.899601,-0.22847652,-0.16527176,-0.71685314,-0.08714199,0.2470851,-0.38146973,-0.91314316,-0.22888184,-0.16331673,-0.7200241,-0.0834465,0.22888184
-4.8521066,38.86376,5.2459974,0.07434845,-0.6422089,-0.061834425,-0.025424294,-0.87833065,-0.6694176,0.16383788,0.6583098,-0.6497513,-0.6051369,0.85298014,1.2691307,-0.66693455,2.6669993,0.5552934,1.6482133,-0.4068649,2.7993705,1.3512369,-0.60464215,2.6513555,0.4939874,1.7082396,-0.34877962,2.7175763,-1.1452893,-0.9298786,0.14805813,0.9050025,-0.98980415,-0.48561546,0.7006234,-1.1453629,-0.9298682,0.14801025,0.90500116,-0.9897709,-0.48567653,0.7007599,-0.04517603,-0.2573135,1.2209785,-0.27984327,-0.27588487,-0.26389512,0.008190155,-0.3111608,1.193291,0.4535596,-0.0450881,-0.041916948,0.8890971,-0.30608794,-0.31023756,-0.24131119,0,0,0,1,0,0,-0.65482396,0.09731349,-0.6609785,-0.32606125,-0.89513063,0.13064146,-0.29227734,-0.5028486,-0.05978942,0.24869442,-0.34332275,-0.8845329,0.15258789,-0.29444695,-0.500679,-0.060796738,0.29563904
-4.6713862,37.767532,4.9569473,-0.23420906,-0.62998825,0.037597567,-0.04648819,-0.87831074,-0.6774162,0.14774045,0.6600609,-0.6556603,-0.6179508,0.85350025,1.2634059,-0.6723838,2.6661296,0.5599935,1.6426735,-0.4105747,2.8029263,1.3455034,-0.6093185,2.652084,0.49850667,1.7032746,-0.351212,2.7210858,-1.1466252,-0.9352852,0.14563566,0.9038557,-0.99303,-0.48641682,0.70185184,-1.146698,-0.9352684,0.14572144,0.9038508,-0.99298954,-0.48647523,0.7019043,-0.046602726,-0.25870013,1.2196463,-0.28528368,-0.27732912,-0.26698872,0.006644249,-0.3127284,1.1920718,0.45593318,-0.04558691,-0.041113548,0.8878944,-0.3113255,-0.31173843,-0.24450774,0,0,0,1,0,0,-0.65339726,0.098700136,-0.65964633,-0.26717186,-1.0813236,-0.48449337,-0.22935867,-0.6451726,-0.16027093,0.24569035,-0.2670288,-1.0800362,-0.45776367,-0.23007393,-0.64373016,-0.15974045,0.22888184
-4.881906,38.639652,5.2110853,-0.111166,-0.6469863,-0.00838241,-0.04161991,-0.88137436,-0.67866766,0.1553116,0.65909004,-0.65692294,-0.6074469,0.851416,1.2573661,-0.67718524,2.6676152,0.5644157,1.6375823,-0.4119567,2.8062274,1.3397623,-0.6140201,2.652807,0.5030195,1.6982936,-0.35364556,2.724601,-1.1483072,-0.94028556,0.14460623,0.9025661,-0.9962329,-0.4866469,0.7029602,-1.1482239,-0.9403229,0.14457703,0.9025693,-0.9962082,-0.48671365,0.7030487,-0.04805565,-0.26009417,1.218299,-0.29074013,-0.27866796,-0.26991317,0.005068779,-0.31430078,1.1908376,0.4583108,-0.046080943,-0.04031098,0.8866807,-0.31690106,-0.31278515,-0.24754913,0,0,0,1,0,0,-0.65194434,0.10009417,-0.658299,-0.33640862,-1.0000706,-0.20588636,-0.25792122,-0.64058304,-0.046014786,0.22166967,-0.30517578,-1.0108948,-0.22888184,-0.25629997,-0.64373016,-0.047683716,0.22888184
-4.774386,40.04492,5.3535743,0.45282102,-0.67614293,-0.019182503,-0.035681553,-0.88297546,-0.6809437,0.15611756,0.6644783,-0.65752935,-0.60305333,0.850029,1.2514648,-0.6821145,2.6684186,0.56946737,1.6325406,-0.4139509,2.809604,1.3340117,-0.6187451,2.6535277,0.50753134,1.6932979,-0.35607862,2.728122,-1.150096,-0.94495165,0.14403719,0.90235734,-0.99916184,-0.48655447,0.70400894,-1.1501312,-0.9449959,0.14414787,0.90236664,-0.99914074,-0.48661232,0.7041931,-0.049536705,-0.26149273,1.2169379,-0.2961286,-0.27971563,-0.27273914,0.0034675598,-0.31587481,1.1895889,0.46068946,-0.0465702,-0.03950709,0.8854579,-0.32219282,-0.31299728,-0.25043827,0,0,0,1,0,0,-0.6504633,0.10149273,-0.6569379,-0.35777092,-0.933218,-0.11380911,-0.041747093,-0.5857825,0.0184834,0.20974874,-0.38146973,-0.93460083,-0.08583069,-0.04053116,-0.5865097,0.02026558,0.22888184
-4.924517,39.52751,5.426019,0.08477354,-0.654364,-0.02145794,-0.03558118,-0.88306105,-0.68683445,0.15767747,0.6619522,-0.66149294,-0.6062835,0.84971595,1.2457056,-0.68742853,2.6692955,0.57372653,1.6271486,-0.41670698,2.8130937,1.3282534,-0.62349534,2.6542468,0.51203984,1.6882854,-0.35851175,2.731647,-1.1516712,-0.95005655,0.1439376,0.90167284,-1.0025041,-0.48655173,0.70502573,-1.1516571,-0.95005035,0.14381409,0.90169907,-1.0025024,-0.48662424,0.70500374,-0.051044464,-0.2628975,1.2155622,-0.30157927,-0.28083184,-0.27566326,0.0018382072,-0.31745243,1.1883252,0.46307018,-0.04705493,-0.038703367,0.884225,-0.3277845,-0.3136151,-0.25347278,0,0,0,1,0,0,-0.6489555,0.102897495,-0.6555622,-0.31502247,-1.0209799,-0.019916892,-0.13689995,-0.6684542,0.00054836273,0.20335913,-0.30517578,-1.0108948,-0.0667572,-0.1335144,-0.6723404,-0.0023841858,0.16212463
-4.9609694,40.128174,5.6254196,0.12941289,-0.6315718,-0.04615423,-0.017348753,-0.8821189,-0.6877105,0.1624529,0.6582166,-0.6554042,-0.59761447,0.84933686,1.2400415,-0.6922664,2.6704922,0.5778615,1.6227449,-0.41827318,2.8165808,1.3224894,-0.6282685,2.6549714,0.5165403,1.6832641,-0.3609424,2.7351775,-1.1527656,-0.9546501,0.14482456,0.9001137,-1.0042838,-0.48607087,0.70601326,-1.1528015,-0.954628,0.14491081,0.90008974,-1.0042429,-0.48612952,0.70610046,-0.052580833,-0.26430655,1.2141727,-0.30723175,-0.2818068,-0.27841908,0.00017929077,-0.31903172,1.187047,0.46544653,-0.047536112,-0.037902623,0.8829853,-0.33364144,-0.3140732,-0.256359,0,0,0,1,0,0,-0.64741915,0.10430655,-0.6541727,-0.2188921,-0.91871023,0.17739236,-0.31182766,-0.3559351,0.096172094,0.19750595,-0.22888184,-0.91552734,0.2193451,-0.32186508,-0.34809113,0.09894371,0.2193451
-4.401953,41.255573,5.3612547,0.8675666,-0.6716533,0.05964923,-0.031735152,-0.8819051,-0.6891283,0.14270765,0.6636045,-0.6549979,-0.5986303,0.8512385,1.2342988,-0.6971813,2.6692421,0.58290076,1.6177644,-0.42080542,2.8203013,1.3167216,-0.6330626,2.655681,0.5210383,1.6782364,-0.3633706,2.7387137,-1.1535898,-0.958787,0.14178681,0.89956784,-1.0055317,-0.4855751,0.70715606,-1.1535645,-0.95882416,0.14190674,0.899601,-1.0055542,-0.48564076,0.7072449,-0.054142952,-0.2657199,1.2127694,-0.31253093,-0.2825067,-0.28120318,-0.0015010834,-0.32061195,1.1857545,0.46782288,-0.048008632,-0.03710013,0.8817371,-0.3381388,-0.3141356,-0.25924554,0,0,0,1,0,0,-0.64585704,0.105719894,-0.6527694,-0.1648426,-0.827384,-0.60755014,-0.10917187,-0.24957657,0.09915233,0.22855997,-0.15258789,-0.8392334,-0.6008148,-0.09775162,-0.26226044,0.09775162,0.22888184
-4.699222,39.019665,5.1449738,-0.16618824,-0.63692534,0.14546674,-0.056595862,-0.88538927,-0.69877476,0.13377005,0.6588978,-0.66048276,-0.57411015,0.84900224,1.2281827,-0.7029401,2.6690578,0.58692807,1.6121881,-0.4207816,2.823614,1.3109471,-0.6378834,2.6563656,0.52552915,1.673198,-0.3657903,2.742254,-1.1549641,-0.9641755,0.13685234,0.8981715,-1.0077195,-0.48388025,0.70813215,-1.1548996,-0.96416473,0.13694763,0.8981705,-1.0076761,-0.48394203,0.7080555,-0.055731297,-0.26713848,1.2113508,-0.3176028,-0.28372604,-0.28422007,-0.0032052994,-0.32220125,1.1844449,0.4702073,-0.04846588,-0.036299758,0.8804762,-0.34275243,-0.31581602,-0.26263437,0,0,0,1,0,0,-0.6442687,0.107138485,-0.6513508,-0.27484894,-1.0776997,-0.98689497,-0.2792716,-0.43756962,0.3389716,0.19521713,-0.2670288,-1.0681152,-0.9918213,-0.2861023,-0.42438507,0.33974648,0.16212463
-4.477502,39.97222,5.1741624,0.2382102,-0.65411,0.16077006,-0.055971883,-0.8834721,-0.700075,0.1291301,0.6605024,-0.6618912,-0.57931244,0.84978575,1.2225999,-0.7078909,2.6692786,0.5915794,1.6070088,-0.42372155,2.8272326,1.3051678,-0.6427295,2.6570225,0.5300143,1.6681473,-0.36820287,2.7457998,-1.155835,-0.9691923,0.1314237,0.8970106,-1.0101099,-0.4824751,0.7091824,-1.1558533,-0.9692192,0.13136864,0.89702606,-1.0101318,-0.48251152,0.7091522,-0.057344913,-0.26856184,1.2099172,-0.3225752,-0.28473455,-0.28722414,-0.004930496,-0.3237965,1.1831187,0.4726,-0.048907753,-0.035499442,0.8792025,-0.34698966,-0.31706756,-0.2659542,0,0,0,1,0,0,-0.6426551,0.10856184,-0.6499172,-0.17418861,-1.0033607,-1.0857284,-0.23217201,-0.47807693,0.28102994,0.21004677,-0.19073486,-1.0108948,-1.115799,-0.22888184,-0.49114227,0.2861023,0.2193451
-4.6702724,42.46508,5.742035,0.89310575,-0.6893904,0.037042916,-0.031627167,-0.8834681,-0.69629115,0.1440334,0.6571785,-0.66094404,-0.56272066,0.8478031,1.216821,-0.71235865,2.6714258,0.59573215,1.6020529,-0.42447492,2.83058,1.2993857,-0.6475928,2.657671,0.5344904,1.6630868,-0.37060496,2.7493513,-1.1565189,-0.9726622,0.1296805,0.8952377,-1.0121317,-0.48036897,0.71018744,-1.1564255,-0.97265244,0.1296997,0.895226,-1.0121107,-0.4804194,0.71029663,-0.058985233,-0.26998758,1.208471,-0.3280027,-0.28515947,-0.2897231,-0.006679058,-0.32539105,1.181779,0.47499216,-0.049338825,-0.034699153,0.8779202,-0.35180095,-0.316882,-0.26866248,0,0,0,1,0,0,-0.64101475,0.10998759,-0.64847094,-0.13678074,-0.6939769,-0.3486395,-0.35458803,-0.4043579,0.42122602,0.2010107,-0.11444092,-0.6866455,-0.333786,-0.36001205,-0.39577484,0.4184246,0.22888184
-5.401404,42.66518,6.2721868,0.46078467,-0.68274885,-0.085583895,-0.019375294,-0.88792336,-0.6998407,0.16012701,0.65291226,-0.6642612,-0.54606265,0.84592813,1.2105933,-0.71757686,2.6736836,0.59978163,1.5966606,-0.42521122,2.833944,1.2935959,-0.6524732,2.658331,0.5389536,1.658014,-0.372993,2.7529066,-1.157982,-0.976105,0.13195248,0.8926468,-1.0145544,-0.47753337,0.7111009,-1.1579514,-0.97608566,0.13198853,0.89263916,-1.0145426,-0.47760606,0.7110596,-0.06065321,-0.27141666,1.2070136,-0.3335931,-0.28571326,-0.29198,-0.008459091,-0.32698274,1.1804271,0.47738037,-0.049763434,-0.033901975,0.8766311,-0.35796964,-0.3164648,-0.27119762,0,0,0,1,0,0,-0.6393468,0.11141667,-0.6470136,-0.29261112,-0.68855286,0.454396,-0.51817894,-0.48453808,0.5671203,0.18268824,-0.30517578,-0.6866455,0.45776367,-0.5173683,-0.4863739,0.56266785,0.15258789
-5.2164516,44.60701,6.328873,1.3598135,-0.7725566,-0.073966414,-0.036159202,-0.8912261,-0.69993556,0.15471542,0.6615303,-0.6738197,-0.5336067,0.8445371,1.2044733,-0.72246677,2.6738024,0.60510665,1.5906321,-0.42635366,2.8373604,1.2877957,-0.6573684,2.658998,0.543413,1.6529205,-0.3753639,2.7564664,-1.1600252,-0.97906214,0.13333914,0.89188284,-1.0186276,-0.47412875,0.7119978,-1.1600494,-0.97904205,0.13341904,0.8918762,-1.0187149,-0.4741788,0.71196556,-0.062349796,-0.2728443,1.2055457,-0.33928704,-0.2855027,-0.29413304,-0.010267258,-0.3285668,1.1790633,0.47977012,-0.050177522,-0.033101592,0.8753326,-0.3633263,-0.31487852,-0.2735317,0,0,0,1,0,0,-0.6376502,0.11284432,-0.64554566,-0.40864944,-0.59143305,0.27733147,-0.15279055,-0.81465244,0.68092346,0.17938614,-0.4196167,-0.5912781,0.2861023,-0.15258789,-0.834465,0.6854534,0.18119812
-5.363664,43.740185,6.342209,0.9371996,-0.7445637,-0.06362969,-0.03756981,-0.89248586,-0.7075523,0.15762149,0.6623014,-0.677441,-0.5385158,0.84380555,1.1985471,-0.72812366,2.67476,0.6096431,1.5851763,-0.42921546,2.840847,1.2819849,-0.66228366,2.6596732,0.5478705,1.6478049,-0.37772003,2.7600312,-1.1621195,-0.98304063,0.13500066,0.8915023,-1.0231439,-0.47114536,0.7128896,-1.1621475,-0.9830475,0.13504028,0.8915067,-1.0231256,-0.47122836,0.7129669,-0.064073086,-0.27427316,1.2040659,-0.34468788,-0.2856868,-0.29652002,-0.012102127,-0.33014607,1.1776861,0.48216093,-0.050582435,-0.03229936,0.8740246,-0.36890572,-0.31380016,-0.2761708,0,0,0,1,0,0,-0.6359269,0.11427316,-0.6440659,-0.41885376,-0.79569817,0.33230484,-0.07610321,-0.9032488,0.59667826,0.17836094,-0.4196167,-0.8010864,0.32424927,-0.07390976,-0.88214874,0.590086,0.2002716
-5.6647935,42.774906,6.460512,0.34529424,-0.7003622,-0.07142791,-0.03132441,-0.8941737,-0.7140221,0.1648652,0.6609286,-0.679375,-0.5236288,0.8422655,1.1925676,-0.73368585,2.6761596,0.61396337,1.5798674,-0.43008292,2.8442578,1.2761637,-0.6672232,2.6603618,0.55232465,1.6426673,-0.38005817,2.7635999,-1.1642512,-0.98787266,0.1378917,0.89080423,-1.0275327,-0.4675693,0.7137128,-1.1642456,-0.9879112,0.13771057,0.8908272,-1.0275126,-0.46762824,0.71372986,-0.065826416,-0.27570152,1.2025731,-0.35056502,-0.28566352,-0.29906678,-0.013967037,-0.3317237,1.1762946,0.48455173,-0.05097729,-0.031499006,0.8727076,-0.37506026,-0.31333378,-0.27903742,0,0,0,1,0,0,-0.6341736,0.11570153,-0.64257306,-0.4263401,-0.96640587,0.5782068,-0.13961792,-0.87776184,0.715214,0.16463995,-0.4196167,-0.9727478,0.5340576,-0.13589859,-0.8773804,0.7200241,0.15258789
-5.509859,43.398365,6.4013143,0.6438284,-0.7322227,-0.03653097,-0.044607628,-0.8957654,-0.7160594,0.15746261,0.6632564,-0.685353,-0.5286605,0.84259033,1.1865871,-0.73882914,2.6761081,0.6186503,1.574132,-0.4329242,2.847859,1.270332,-0.6721857,2.661056,0.55677694,1.6375041,-0.38238066,2.7671726,-1.1663857,-0.99252236,0.13903308,0.89045984,-1.0325457,-0.46442205,0.7146248,-1.1663437,-0.9925008,0.13885498,0.89045763,-1.0326385,-0.464499,0.7145405,-0.06760597,-0.27713084,1.2010673,-0.35602403,-0.285723,-0.30163816,-0.015861034,-0.33329725,1.1748887,0.48694733,-0.051360898,-0.03069766,0.8713794,-0.3807162,-0.31264073,-0.28192955,0,0,0,1,0,0,-0.632394,0.117130846,-0.6410673,-0.42688847,-0.92993975,0.22827685,-0.06887913,-1.0025978,0.6294489,0.18240213,-0.4196167,-0.9179115,0.22888184,-0.07390976,-1.0251999,0.62584877,0.16212463
