torque0,torque1,torque2,torque3,torque4,torque5,torque6,action0,action1,action2,action3,action4,action5,action6,set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,end_effector_rot_0,end_effector_rot_1,end_effector_rot_2,end_effector_rot_3,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,obs_task_5,to_final_target_0,to_final_target_1,to_final_target_2,joint_acc_0,joint_acc_1,joint_acc_2,joint_acc_3,joint_acc_4,joint_acc_5,joint_acc_6
-1.1822784,52.721844,16.103699,-27.680302,-1.8477919,-0.09257445,-0.0003397982,0.29222754,0.27826005,0.21657816,0.4516575,0.15615194,-0.7811805,0.83975446,-0.09904212,-0.60225546,1.0087943,1.7237949,2.5946503,-2.0106194,2.932153,-0.118240505,-0.6206336,0.9945007,1.6939604,2.58466,-2.003675,2.9351916,0.3142489,0.27498803,0.21633711,0.4449123,0.23376767,-0.0012811426,0.0034478218,-0.4774065,-0.3060739,0.67254,0.2648464,-0.109447755,-0.0029196518,-0.42144346,-0.2860551,0.64057803,0.9161519,-0.004704282,-0.00014182873,0.40080354,0.2744364,-0.19727811,0.0092295,0,0,0,0,0,1,-0.22259349,0.14607391,-0.11254001,-0.1476854,-0.035390254,-0.45363602,-0.4917532,-1.2615546,0.04084059,0.01686497
-0.29998323,52.847805,16.532608,-27.345505,-1.9492865,-0.069647536,0.015357326,0.30098382,0.27947137,0.2138259,0.45541823,0.14164622,-0.76661605,0.8360202,-0.097171634,-0.6010706,1.0094686,1.7258397,2.5945754,-2.0106194,2.932153,-0.11698213,-0.619534,0.99535996,1.6957362,2.5855775,-2.0036788,2.935207,0.31471285,0.27494696,0.2144332,0.44355708,0.22758237,-0.0012205162,0.0034465669,-0.47634697,-0.3065107,0.6725284,0.26483026,-0.10906422,-0.002875888,-0.42034483,-0.28684378,0.64061433,0.91565907,-0.0047027823,-0.0005129999,0.40192783,0.27495784,-0.19670954,0.008997406,0,0,0,0,0,1,-0.22365302,0.14651069,-0.112528384,0.11338293,0.0052601094,-0.48053262,-0.32824275,-1.5192851,0.040878538,0.013585667
1.1356018,54.820984,18.075138,-28.126053,-2.2235177,-0.077442914,0.04409685,0.30468693,0.28418383,0.24408054,0.43167752,0.113406405,-0.800677,0.8370019,-0.09565405,-0.59964114,1.0124456,1.7259536,2.5935159,-2.0106194,2.932153,-0.11572078,-0.618433,0.99622256,1.6974986,2.5864625,-2.0036826,2.9352221,0.31554276,0.2754421,0.21611024,0.4397254,0.21898091,-0.001120052,0.0034243676,-0.47528696,-0.30694652,0.67252314,0.2650924,-0.10894187,-0.0008883285,-0.41924095,-0.287632,0.6406547,0.9151626,-0.004689703,-0.0008696441,0.40305638,0.27648798,-0.19688755,0.010430611,0,0,0,0,0,1,-0.22471303,0.14694652,-0.11252314,0.20496546,0.1400262,0.41385737,-0.9462386,-2.1310372,0.0366664,0.001593842
-1.8298613,53.694542,16.244064,-28.642817,-1.9253908,-0.16603021,-0.0049430006,0.27829167,0.2882399,0.22365828,0.42839977,0.10973572,-0.76758116,0.822693,-0.096240364,-0.59825623,1.0118786,1.7274865,2.594144,-2.0106194,2.932153,-0.11446527,-0.61732864,0.9970847,1.6992457,2.5873132,-2.0036864,2.9352374,0.3133169,0.27633747,0.21531464,0.4359595,0.21089165,-0.0009979948,0.0034287751,-0.47422695,-0.3073802,0.6725248,0.26490232,-0.10825723,0.00074065535,-0.41813517,-0.28841543,0.6407004,0.9146647,-0.004663139,-0.0012097365,0.40418455,0.2765943,-0.19535531,0.011522081,0,0,0,0,0,1,-0.22577304,0.1473802,-0.11252481,-0.5616247,0.24004279,-0.2016872,-0.92910224,-1.997344,0.052032582,0.01171464
-1.177435,53.731094,16.56749,-28.598925,-2.0020452,-0.1369473,0.0059809447,0.2859042,0.2872447,0.22136809,0.41980255,0.09175149,-0.7732945,0.8274874,-0.09445197,-0.5972215,1.0125804,1.7286319,2.5937357,-2.0106194,2.932153,-0.11321542,-0.6162214,0.997943,1.7009766,2.5881276,-2.0036902,2.9352527,0.3121791,0.2770309,0.21435256,0.43167752,0.20169623,-0.0008932932,0.0034114057,-0.47316742,-0.30781174,0.67253333,0.2647691,-0.107732974,0.0024771905,-0.41702843,-0.28919458,0.64075,0.91416574,-0.0046223206,-0.001533315,0.4053111,0.27694073,-0.19428322,0.01266958,0,0,0,0,0,1,-0.22683257,0.14781174,-0.11253333,-0.2890676,0.18946825,-0.24392454,-1.0583996,-2.27461,0.048993036,0.006853253
-1.6993693,52.498974,15.812252,-28.206,-1.925583,-0.11856471,0.0012643618,0.2875714,0.2823401,0.19953093,0.42249992,0.06749342,-0.7487054,0.8132436,-0.09308542,-0.5964576,1.0119102,1.7305516,2.592852,-2.0106194,2.932153,-0.1119692,-0.61511326,0.9987903,1.7026932,2.588902,-2.003694,2.935268,0.31134117,0.2771043,0.21106242,0.42818728,0.1907874,-0.0008178048,0.0033817973,-0.47210932,-0.30824113,0.67254585,0.26451617,-0.10718402,0.0032711998,-0.4159212,-0.28996873,0.6408015,0.9136662,-0.0045634615,-0.0018418422,0.4064355,0.2769188,-0.19309762,0.012905627,0,0,0,0,0,1,-0.22789067,0.14824113,-0.11254585,-0.21436809,0.034019347,-0.82513684,-0.8602887,-2.7040615,0.04564781,0.0060768793
-0.8739064,52.968594,16.453344,-28.154531,-2.0645106,-0.11801774,0.023550855,0.2875398,0.2815073,0.2117524,0.41946787,0.037435357,-0.76618624,0.81395084,-0.091841415,-0.5954077,1.013613,1.732056,2.5915225,-2.0106194,2.932153,-0.11072615,-0.6140051,0.99963003,1.7043955,2.589625,-2.0036979,2.9352796,0.31058088,0.27708438,0.20950928,0.42477715,0.177748,-0.0007405972,0.0033297269,-0.4710517,-0.30866885,0.67256314,0.26445213,-0.10681981,0.004447018,-0.4148116,-0.29073977,0.64085513,0.9131651,-0.004484484,-0.0021322395,0.40755963,0.27757096,-0.19237942,0.013427568,0,0,0,0,0,1,-0.2289483,0.14866886,-0.11256313,-0.19507109,0.010818242,-0.39162484,-0.84070855,-3.2319796,0.029020563,-0.015697673
-0.7451535,53.45303,16.742636,-28.345402,-2.1490676,-0.14322674,0.033099744,0.2812213,0.28434515,0.21962686,0.41451305,0.0051385644,-0.77913785,0.81419444,-0.091040656,-0.59410095,1.0150039,1.7334114,2.5899847,-2.0106194,2.932153,-0.10948798,-0.61289597,1.0004663,1.7060835,2.5902886,-2.0037017,2.935291,0.30918762,0.27739114,0.20900795,0.42121837,0.16256444,-0.00063980086,0.0032675706,-0.46999407,-0.30909514,0.6725861,0.2644886,-0.106492296,0.00612993,-0.41369867,-0.29150796,0.64091164,0.9126608,-0.0043827128,-0.0024013543,0.40868738,0.27860934,-0.19171438,0.014333267,0,0,0,0,0,1,-0.23000592,0.14909515,-0.11258608,-0.35308298,0.092431895,-0.12867151,-0.87800616,-3.7724671,0.04914263,-0.005227164
-2.0836751,51.731327,15.41252,-27.885355,-1.8849609,-0.14713481,0.0015061363,0.27587453,0.28109756,0.1951477,0.42523414,0.022913933,-0.7261087,0.7951833,-0.09017676,-0.59321916,1.0141267,1.73585,2.5918927,-2.0106194,2.932153,-0.10825677,-0.61178684,1.0012932,1.707762,2.5909028,-2.0037055,2.9353025,0.307336,0.27730593,0.20583737,0.41926193,0.15102845,-0.0005515815,0.0032078181,-0.46893692,-0.3095193,0.67261213,0.26419795,-0.10591247,0.006403282,-0.41258478,-0.29227138,0.6409687,0.91215473,-0.0042604166,-0.0026548016,0.4098152,0.2785866,-0.19028103,0.01407135,0,0,0,0,0,1,-0.23106307,0.1495193,-0.11261213,-0.4686862,-0.0059902663,-0.7940903,-0.4765987,-2.8642788,0.04507109,-0.0052471873
-0.50017476,52.587463,16.546787,-28.007454,-2.0616496,-0.10722657,0.025090406,0.2888575,0.28008056,0.20804793,0.41190022,0.011407656,-0.74446315,0.7986084,-0.088036746,-0.5921812,1.0158565,1.736595,2.5917013,-2.0106194,2.932153,-0.10702802,-0.6106782,1.0021124,1.70943,2.5914712,-2.0037074,2.935314,0.30713406,0.27712515,0.20446604,0.41606456,0.13952266,-0.00046015895,0.0031231896,-0.46788025,-0.309942,0.6726414,0.26410562,-0.105633855,0.00744273,-0.41146803,-0.29303145,0.64102656,0.9116465,-0.0041188644,-0.0028939391,0.41094446,0.27925748,-0.18973438,0.01449895,0,0,0,0,0,1,-0.23211974,0.14994201,-0.112641394,-0.05432963,-0.030159948,-0.34634766,-0.7885992,-2.8554497,0.0641686,0.002115499
-1.7603028,52.324005,15.898098,-28.436464,-1.9695102,-0.15754518,0.008225539,0.27330163,0.2810138,0.20435813,0.40422437,-0.008002131,-0.74995136,0.79842055,-0.087896906,-0.59100723,1.0164175,1.7377257,2.5909111,-2.0106194,2.932153,-0.10580523,-0.60957,1.0029249,1.7110837,2.591992,-2.0037074,2.9353254,0.30519977,0.2770742,0.20283864,0.41238838,0.12711862,-0.00034901837,0.0030468232,-0.46682453,-0.31036305,0.6726748,0.26384288,-0.105135426,0.008710607,-0.41035175,-0.29378724,0.6410862,0.9111367,-0.003958196,-0.0031162528,0.41207337,0.27940992,-0.1884629,0.015081358,0,0,0,0,0,1,-0.23317546,0.15036306,-0.11267477,-0.48969683,0.0026375053,-0.40846315,-0.9064823,-3.0822752,0.05129016,-0.009804963
0.26292866,55.260464,18.169691,-29.687904,-2.388964,-0.17239055,0.053850617,0.27364168,0.28646436,0.2525949,0.3648162,-0.06326516,-0.80080396,0.79010457,-0.08665031,-0.58951753,1.0206065,1.7366208,2.5875633,-2.0106194,2.932153,-0.10458948,-0.60845995,1.0037489,1.7127106,2.5924478,-2.0037074,2.9353368,0.30350947,0.2776494,0.20676877,0.40477008,0.109983966,-0.00018641324,0.002948766,-0.4657688,-0.31078315,0.67272264,0.26402074,-0.10502515,0.012956403,-0.4092288,-0.29454184,0.64115626,0.9106221,-0.0037788185,-0.0033080948,0.41320938,0.28109458,-0.18826126,0.018192967,0,0,0,0,0,1,-0.23423117,0.15078315,-0.112722635,-0.42736527,0.15966593,0.9773671,-1.8943696,-4.2554584,0.073704705,-0.013007316
-1.0037094,54.80404,17.327234,-29.895708,-2.2907972,-0.20937583,0.033816773,0.26290295,0.29190165,0.23740058,0.35786614,-0.09293853,-0.7791004,0.76963,-0.086186275,-0.5880268,1.0203669,1.7377613,2.585942,-2.0106194,2.932153,-0.103383556,-0.60734606,1.0045805,1.7143071,2.592833,-2.0037074,2.9353483,0.3007922,0.27877572,0.2085442,0.3972381,0.09142586,-5.740055E-06,0.0028591265,-0.4647131,-0.3112023,0.67278713,0.26403174,-0.104709946,0.01704513,-0.40810156,-0.2952931,0.6412378,0.91010416,-0.0035780405,-0.0034656208,0.41434956,0.28226668,-0.18740264,0.021082496,0,0,0,0,0,1,-0.23528689,0.15120229,-0.11278713,-0.6857961,0.29776987,0.44078377,-1.8705128,-4.6209207,0.06863747,-0.014493125
-0.5642738,55.303596,17.667929,-30.047005,-2.4580092,-0.20520142,0.052374672,0.26515198,0.29694328,0.23222692,0.3446308,-0.16281095,-0.77759933,0.7606611,-0.084822915,-0.58656,1.0208364,1.7384312,2.5814362,-2.0106194,2.932153,-0.10218687,-0.60622644,1.0054169,1.7158711,2.5931249,-2.0037074,2.9353597,0.29861537,0.28035077,0.20952384,0.38909194,0.06713424,0.00019115677,0.002756698,-0.4636569,-0.31162095,0.67286915,0.26422718,-0.10456509,0.021634702,-0.40696812,-0.29604197,0.64133173,0.9095811,-0.0033466453,-0.0035815912,0.41549748,0.28405952,-0.18697685,0.024209097,0,0,0,0,0,1,-0.23634309,0.15162095,-0.11286914,-0.54961437,0.4097372,0.24070589,-2.0252166,-6.054211,0.094574615,-0.0016875564
-1.2501805,56.07692,17.604847,-30.682535,-2.4986644,-0.26301333,0.044881612,0.2513754,0.30948147,0.23151086,0.32873848,-0.21051627,-0.7750079,0.7302476,-0.0845906,-0.5845627,1.0216227,1.7388828,2.5783887,-2.0106194,2.932153,-0.10100283,-0.60509634,1.006257,1.7174008,2.5933118,-2.0037074,2.9353712,0.2951209,0.28316435,0.21029599,0.380109,0.04022597,0.00043954595,0.0026626573,-0.46259928,-0.31203842,0.67297256,0.2644322,-0.10430916,0.027133351,-0.4058261,-0.29678798,0.6414402,0.909053,-0.003079533,-0.0036499223,0.416653,0.28592947,-0.18613207,0.028026361,0,0,0,0,0,1,-0.23740071,0.15203843,-0.11297256,-0.8809268,0.71999425,0.19002704,-2.232909,-6.7118645,0.08762633,-0.015938304
-2.2335112,55.908268,17.180368,-30.977097,-2.3508224,-0.31773436,0.022607544,0.23096348,0.31383148,0.24395585,0.32083288,-0.20272024,-0.7678507,0.7159445,-0.08483538,-0.58312815,1.023334,1.7398591,2.5791214,-2.0106194,2.932153,-0.09983857,-0.6039548,1.0071039,1.7188952,2.5934033,-2.0037036,2.9353826,0.28970602,0.28616333,0.21236812,0.37127283,0.017183138,0.000721685,0.0025844008,-0.46154165,-0.31245422,0.6730986,0.26446337,-0.103806295,0.032762736,-0.4046793,-0.29752827,0.6415646,0.908522,-0.002779928,-0.003673275,0.41781166,0.2872153,-0.18449938,0.032080784,0,0,0,0,0,1,-0.23845834,0.15245423,-0.11309862,-1.3623981,0.76639646,0.5163028,-2.1955369,-5.748089,0.09393627,-0.013458192
-2.558855,55.404953,16.81315,-30.96649,-2.2901692,-0.31038302,0.0136758955,0.22798543,0.315866,0.23481107,0.31069654,-0.22262354,-0.76847285,0.69852054,-0.08387959,-0.58184415,1.0235407,1.740644,2.5778196,-2.0106194,2.932153,-0.09869523,-0.6028018,1.0079556,1.7203534,2.5934033,-2.0036998,2.935394,0.28453454,0.28906953,0.21318166,0.36231598,-0.0055297823,0.0010015491,0.0025081574,-0.46048403,-0.31286788,0.6732457,0.26440385,-0.10327175,0.038136296,-0.4035282,-0.29826212,0.64170426,0.9079886,-0.002449959,-0.0036514832,0.41897157,0.2881628,-0.18273911,0.03588846,0,0,0,0,0,1,-0.23951596,0.15286788,-0.113245726,-1.3018994,0.74309105,0.20202993,-2.2254584,-5.6672764,0.094594456,-0.012190779
-0.5890797,56.9809,18.548828,-31.741154,-2.509822,-0.2677611,0.03997486,0.23804988,0.31488162,0.27292925,0.26983783,-0.23115923,-0.7938792,0.6964755,-0.08203174,-0.58076006,1.0270606,1.739242,2.577222,-2.0106194,2.932153,-0.09756757,-0.60163784,1.0088224,1.7217658,2.5933175,-2.003696,2.9354055,0.28104708,0.291555,0.21814692,0.34983444,-0.026619716,0.0012972238,0.0024212901,-0.45942593,-0.31328058,0.67342037,0.26455104,-0.103089504,0.045324143,-0.4023714,-0.2989912,0.6418646,0.9074516,-0.002096478,-0.0035803071,0.42013606,0.28978875,-0.18198872,0.04138788,0,0,0,0,0,1,-0.24057406,0.15328059,-0.11342037,-0.8796751,0.63800806,1.2374445,-3.1074135,-5.261829,0.09571487,-0.016393954
-2.919558,55.108276,16.719557,-31.725235,-2.1950803,-0.30350247,-0.00095894805,0.21871327,0.31226298,0.25172853,0.26320657,-0.24058308,-0.7592176,0.6365866,-0.08225764,-0.57977945,1.0264435,1.7401903,2.5764766,-2.0106194,2.932153,-0.096459225,-0.6004658,1.0097017,1.7231295,2.5931516,-2.0036902,2.9354131,0.27575833,0.29347834,0.22017264,0.3380154,-0.046470746,0.001581267,0.0023633803,-0.45836878,-0.31369114,0.67362005,0.264273,-0.10250146,0.05141067,-0.40121078,-0.2997141,0.64204407,0.90691376,-0.0017209884,-0.0034629046,0.42129844,0.289926,-0.17999744,0.04590489,0,0,0,0,0,1,-0.24163121,0.15369114,-0.11362004,-1.3327001,0.49760935,0.50587946,-2.938479,-4.96323,0.07829791,-0.018483724
-1.9721122,55.861217,17.442156,-31.9442,-2.3104768,-0.28084928,0.009085446,0.22507466,0.31851444,0.25730422,0.24157588,-0.25962868,-0.77145386,0.6441742,-0.080703996,-0.57816976,1.0277131,1.7400398,2.5749776,-2.0106194,2.932153,-0.09536822,-0.59928465,1.0105896,1.7244427,2.5929074,-2.0036826,2.9354208,0.2717453,0.29590046,0.22257775,0.3251375,-0.06623422,0.0018476694,0.0023058942,-0.4573121,-0.3140998,0.67384636,0.26414835,-0.10210065,0.05815298,-0.40005064,-0.30043006,0.6422435,0.90637475,-0.0013240062,-0.0032987527,0.42245963,0.29050705,-0.17853197,0.050995238,0,0,0,0,0,1,-0.24268788,0.15409979,-0.11384636,-1.0123699,0.6219893,0.5986541,-3.2055228,-4.933171,0.08771917,-0.008281669
-2.710278,55.12951,16.839626,-31.700115,-2.155131,-0.3067591,-0.00875138,0.21182522,0.3209764,0.25836328,0.24106544,-0.2493045,-0.7594168,0.6288326,-0.080540456,-0.5768163,1.0286751,1.7413173,2.5754561,-2.0106194,2.932153,-0.09429641,-0.598094,1.011486,1.7257092,2.5925927,-2.003675,2.9354284,0.26666966,0.29833817,0.22482216,0.31366247,-0.082673885,0.0020893153,0.0022692955,-0.4562564,-0.31450653,0.6740979,0.26390058,-0.10153031,0.06422957,-0.39888906,-0.30113888,0.6424612,0.90583515,-0.00090807426,-0.003090682,0.42361805,0.29060164,-0.17651263,0.05559989,0,0,0,0,0,1,-0.2437436,0.15450653,-0.11409789,-1.2786089,0.6256103,0.5594864,-2.8547046,-4.102975,0.08476036,-0.001543085
-3.5252347,54.16011,16.021627,-31.30559,-1.9833126,-0.3191092,-0.030389367,0.20285666,0.3253176,0.24489287,0.24464285,-0.23933406,-0.7451987,0.59954965,-0.080096446,-0.57532173,1.0286286,1.7428342,2.5758393,-2.0106194,2.932153,-0.093246296,-0.59689283,1.0123872,1.7269337,2.5922208,-2.0036674,2.935436,0.26112628,0.3010014,0.22530757,0.30389148,-0.09620922,0.0022907287,0.002250351,-0.4552021,-0.31491065,0.67437017,0.26351103,-0.100793794,0.069323406,-0.39772797,-0.30183792,0.6426956,0.905297,-0.00047613433,-0.0028444098,0.42476934,0.29012707,-0.1739763,0.05940713,0,0,0,0,0,1,-0.24479789,0.15491065,-0.11437017,-1.3963132,0.6818771,0.121176235,-2.4277716,-3.3807008,0.070208564,0.00028626525
-0.65110284,55.16863,17.977768,-31.338268,-2.279817,-0.22837411,0.020209203,0.22314768,0.31621426,0.28140804,0.21576543,-0.25706473,-0.7925632,0.62373,-0.07762596,-0.5747578,1.0320858,1.7420373,2.5742261,-2.0106194,2.932153,-0.09220977,-0.595685,1.0133017,1.7281134,2.5917935,-2.0036578,2.9354436,0.25845543,0.3023585,0.22980657,0.29201797,-0.11018776,0.0024513968,0.0022109475,-0.4541483,-0.31531334,0.67466635,0.26351765,-0.10063561,0.075409,-0.3965659,-0.30253196,0.6429477,0.90475714,-3.213251E-05,-0.002560079,0.4259199,0.2908737,-0.17308593,0.0641269,0,0,0,0,0,1,-0.2458517,0.15531334,-0.11466634,-0.6757229,0.35497543,1.1213496,-2.955049,-3.4911966,0.05976518,-0.003993627
-3.7253382,53.69229,15.77833,-31.097431,-1.9028283,-0.33125126,-0.03844328,0.19093987,0.33043304,0.2504432,0.23220143,-0.24596214,-0.73219323,0.5368916,-0.07884398,-0.5725547,1.0308328,1.7443675,2.5745761,-2.0106194,2.932153,-0.09119393,-0.59446716,1.014222,1.729255,2.5913205,-2.0036464,2.9354513,0.25245276,0.30516213,0.23033148,0.2833156,-0.121437095,0.0025996037,0.0022198423,-0.45309544,-0.31571364,0.6749825,0.26314005,-0.09985877,0.08008471,-0.3954053,-0.3032167,0.6432151,0.9042191,0.00042446112,-0.0022428525,0.4270628,0.29024112,-0.17032953,0.06763301,0,0,0,0,0,1,-0.24690455,0.15571365,-0.114982486,-1.511976,0.7169395,0.13189016,-2.1598337,-2.8120203,0.04153454,-0.005498179
-1.769407,53.932167,16.85846,-30.715185,-2.0715673,-0.2558977,-0.006461024,0.20732166,0.32670784,0.26232064,0.2210413,-0.257031,-0.7686399,0.5881384,-0.07668141,-0.57159764,1.0325844,1.7447278,2.5733283,-2.0106194,2.932153,-0.09019466,-0.59324026,1.015149,1.7303612,2.5908017,-2.003635,2.935459,0.24893294,0.30724612,0.23212153,0.2743642,-0.13266374,0.0026950268,0.00221468,-0.45204353,-0.31611204,0.6753172,0.26304635,-0.099484704,0.084785156,-0.39424372,-0.30389428,0.6434967,0.90368104,0.0008929064,-0.0018934875,0.42820102,0.2904311,-0.1687299,0.07117827,0,0,0,0,0,1,-0.24795645,0.15611205,-0.115317225,-0.88896596,0.53651625,0.44590977,-2.223894,-2.80492,0.040823244,0.0016865087
-1.1034502,54.462063,17.382593,-30.765814,-2.146225,-0.2495935,0.0013651785,0.20879889,0.33289418,0.2705696,0.21058068,-0.2635545,-0.7754727,0.5834583,-0.075578734,-0.56993765,1.0340889,1.7451019,2.572353,-2.0106194,2.932153,-0.089207835,-0.5920038,1.0160846,1.7314312,2.590239,-2.0036235,2.9354665,0.24595878,0.3097961,0.23461789,0.2652613,-0.14336269,0.0027748344,0.0022191782,-0.45099115,-0.31650925,0.6756723,0.2631074,-0.09923063,0.0898447,-0.3930812,-0.30456567,0.64379346,0.9031423,0.001371909,-0.0015115477,0.4293365,0.29103392,-0.16743357,0.07505994,0,0,0,0,0,1,-0.24900883,0.15650925,-0.11567229,-0.75209135,0.6529241,0.62202656,-2.2622495,-2.6735363,0.038023803,0.005754758
-2.405787,53.047386,16.261703,-30.342007,-1.8729165,-0.27935946,-0.02848996,0.19218113,0.33214548,0.26777798,0.21994978,-0.2276911,-0.74209434,0.53055114,-0.07575516,-0.56875366,1.034829,1.7468277,2.5743008,-2.0106194,2.932153,-0.08823753,-0.59075785,1.0170287,1.7324717,2.5896497,-2.003612,2.9354742,0.24144009,0.31198213,0.23651934,0.2582236,-0.14890169,0.0028271892,0.0022507494,-0.44993925,-0.31690454,0.6760436,0.26291645,-0.09868505,0.093664825,-0.39191818,-0.30522966,0.64410293,0.90260434,0.0018566649,-0.0011042615,0.43046567,0.29067087,-0.16525154,0.07802681,0,0,0,0,0,1,-0.25006074,0.15690455,-0.11604363,-1.1400728,0.56208664,0.47546622,-1.7441063,-1.3861208,0.012123141,-0.0043298346
-1.174624,52.129513,16.62856,-29.734179,-1.8824676,-0.19828175,-0.009015232,0.20531388,0.31777197,0.2784409,0.21492831,-0.21492094,-0.7700585,0.58364815,-0.07386556,-0.5685138,1.0365195,1.7475166,2.5746052,-2.0106194,2.932153,-0.08727939,-0.589509,1.0179833,1.7334836,2.5890431,-2.0036006,2.9354818,0.23888348,0.31231987,0.2393983,0.25141805,-0.15240878,0.0028199155,0.0022693386,-0.4488883,-0.3172984,0.6764277,0.26280373,-0.098403856,0.0967194,-0.39075708,-0.30588675,0.6444225,0.9020667,0.002341261,-0.0006777018,0.43158966,0.2904173,-0.16384077,0.0804176,0,0,0,0,0,1,-0.2511117,0.15729842,-0.11642772,-0.6475746,0.099346034,0.7182955,-1.6873627,-0.87657565,0.012925825,0.006154761
-0.8616127,51.662872,16.681076,-29.6057,-1.8049184,-0.16912472,-0.013988166,0.20912014,0.31207955,0.28736976,0.20693177,-0.1803894,-0.758714,0.5691907,-0.07264098,-0.56766343,1.0380992,1.7479688,2.5764158,-2.0106194,2.932153,-0.0863294,-0.58826065,1.0189513,1.7344687,2.5884366,-2.0035892,2.9354894,0.23703116,0.31198475,0.24294448,0.24448866,-0.15167984,0.0027750796,0.002288797,-0.44783735,-0.31769133,0.6768237,0.2626364,-0.09815896,0.0994645,-0.38959742,-0.30653906,0.64475155,0.90152955,0.0028186066,-0.0002377977,0.43270832,0.28985766,-0.16253488,0.08270915,0,0,0,0,0,1,-0.25216264,0.15769133,-0.11682367,-0.47156957,-0.06890296,0.8849948,-1.7177835,0.18199532,-0.011486466,-0.0064917835
-3.004342,50.13936,14.885264,-29.192558,-1.5543947,-0.21580793,-0.050427057,0.19302443,0.31858772,0.25027055,0.22248748,-0.18532261,-0.7332376,0.5178273,-0.07281769,-0.5659595,1.0364702,1.7500428,2.575464,-2.0106194,2.932153,-0.08539164,-0.5870118,1.0199193,1.7354329,2.58783,-2.0035777,2.935497,0.2335691,0.31241852,0.24194409,0.24007833,-0.15165474,0.0026906447,0.0023269372,-0.44678783,-0.3180821,0.6772256,0.26221764,-0.09753662,0.10078355,-0.38844347,-0.30718255,0.64508545,0.9009954,0.0032928775,0.00021095555,0.43381616,0.28833294,-0.16011955,0.08365913,0,0,0,0,0,1,-0.25321215,0.1580821,-0.11722559,-0.8750781,0.123232596,-0.24929641,-1.0873078,0.0035539267,-0.002598739,0.016288131
-1.9379214,48.61761,14.891538,-28.065792,-1.5253203,-0.13113284,-0.030207554,0.20688163,0.30150205,0.24870022,0.23523945,-0.17076692,-0.74994934,0.5928623,-0.070909925,-0.56590664,1.0373282,1.7518996,2.5758765,-2.0106194,2.932153,-0.08446193,-0.5857668,1.0208834,1.7363856,2.5872293,-2.0035663,2.9355047,0.2320286,0.31089672,0.24089666,0.23759763,-0.1500399,0.0025209908,0.00233541,-0.44574022,-0.3184712,0.6776283,0.2618728,-0.09716464,0.100523844,-0.3872943,-0.3078184,0.6454195,0.9004636,0.003763568,0.00066135154,0.43491462,0.28693032,-0.15842155,0.08329393,0,0,0,0,0,1,-0.25425977,0.1584712,-0.11762828,-0.39345768,-0.3662258,-0.26166436,-0.6054416,0.40306893,-0.028907903,0.0032592795
-1.3394511,49.10183,15.398505,-27.91138,-1.5082791,-0.14103638,-0.03324298,0.2053346,0.3062186,0.26409015,0.2416454,-0.11994691,-0.7361933,0.58539426,-0.070088506,-0.5643315,1.0393697,1.7533008,2.5788329,-2.0106194,2.932153,-0.08353842,-0.5845256,1.0218495,1.7373316,2.5866494,-2.0035567,2.9355123,0.23047638,0.31007734,0.2416976,0.2361366,-0.1429258,0.0023196978,0.0023366914,-0.44469357,-0.31885886,0.67802995,0.2616314,-0.096808456,0.10029742,-0.3861513,-0.30844808,0.64575267,0.8999339,0.004224056,0.0011082711,0.43600458,0.28577346,-0.15676504,0.0831934,0,0,0,0,0,1,-0.25530642,0.15885887,-0.11802995,-0.39589402,-0.19073485,0.20015238,-0.35120544,1.7784386,-0.037143704,0.0025874467
-1.1330997,47.433857,14.930453,-27.209637,-1.3372219,-0.07285097,-0.040001146,0.21709898,0.28998026,0.2582873,0.24833544,-0.067422986,-0.73679036,0.60765463,-0.06834149,-0.564227,1.0399296,1.7547151,2.58193,-2.0106194,2.932153,-0.082616694,-0.58329296,1.0228165,1.7382748,2.5861154,-2.003549,2.93552,0.230409,0.30753312,0.2417736,0.23558941,-0.13077171,0.0020487506,0.0023170887,-0.44364786,-0.3192451,0.67842686,0.2612179,-0.096493654,0.09864767,-0.38501406,-0.30907083,0.64608234,0.8994071,0.004665215,0.0015413795,0.43708426,0.28393313,-0.15528764,0.08204698,0,0,0,0,0,1,-0.25635213,0.1592451,-0.11842686,-0.024132429,-0.62227243,0.019110737,-0.122204416,3.0367522,-0.059817564,-0.006831949
