action0,action1,action2,action3,action4,action5,action6,set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,to_target_pos0,to_target_pos1,to_target_pos2,to_target_vel0,to_target_vel1,to_target_vel2,ee_orien0,ee_orien1,ee_orien2,ee_orien3,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,to_final_target_0,to_final_target_1,to_final_target_2
-0.012389672,0.8186617,0.387755,0.10349666,-0.14313497,-0.038303398,0.0012870608,1.248785,-1.9775152,1.8194187,1.8944043,1.2331475,-1.2379926,-2.727357,1.249871,-2.0054898,1.8060588,1.8888719,1.237835,-1.2369194,-2.7273862,0.027523538,0.10293295,0.021035127,-0.020861236,-0.055334568,-0.043364238,-0.013587481,-0.04039669,0.005783558,0.09185231,-0.03690955,-0.021131825,-0.002820354,0.15245253,0.0060451343,0.012499676,-0.9882133,0.22387838,-0.38649106,0.4773759,-0.03176288,-0.011866786,0.0313605,0.26427507,-0.39227462,0.3855236,0.005146671,0.009265039,0.034180854,0,0,0,1,0,0.17612162,-0.013508946,-0.017375886
0.1340133,0.82737404,0.4170133,0.112304285,-0.18439907,-0.08454796,-0.0064173373,1.2544554,-1.9771867,1.8206153,1.8939681,1.2288237,-1.2422317,-2.7277894,1.2509409,-2.0053575,1.8065996,1.8879038,1.2343321,-1.2398511,-2.7276502,0.08996145,0.09536432,0.08358605,-0.037565645,-0.1050681,-0.13415024,-0.030727597,-0.04109335,0.0054535866,0.091701835,-0.040687446,-0.029721985,-0.008886032,0.1517304,0.0070883455,0.010546247,-0.98834026,0.2233119,-0.38668394,0.47732034,-0.033349544,-0.011077005,0.04182425,0.26440525,-0.39213753,0.3856185,0.007337903,0.01864498,0.050710283,0,0,0,1,0,0.1766881,-0.013316065,-0.017320335
0.07075941,0.8109638,0.4855506,0.08247827,-0.25974643,-0.10833278,-0.029293373,1.2533615,-1.9776157,1.8235486,1.8916465,1.2216384,-1.2466578,-2.7294908,1.2527295,-2.005519,1.8083285,1.8865544,1.2287073,-1.2435471,-2.7286308,0.11049623,0.07965993,0.14780399,-0.054930586,-0.21931095,-0.16072471,-0.07131488,-0.04183674,0.005082369,0.09147525,-0.037831094,-0.032111585,-0.0123936385,0.15025738,0.008732972,0.0074906135,-0.98858,0.22270012,-0.38684058,0.4774511,-0.03800412,-0.010481695,0.05294665,0.26453686,-0.39192295,0.38597584,-0.00017302531,0.021629889,0.06534029,0,0,0,1,0,0.17729989,-0.013159424,-0.017451078
0.12408209,0.9006001,0.49686792,0.16264097,-0.32607836,-0.14443648,-0.07041965,1.2569742,-1.9747108,1.8256725,1.8939347,1.2127721,-1.2526222,-2.7330554,1.2546535,-2.0053353,1.8104193,1.8857186,1.2217401,-1.2485305,-2.7311852,0.11143349,0.12251654,0.1483684,0.010556147,-0.2855553,-0.22505353,-0.13805042,-0.042552948,0.004499674,0.09117475,-0.035617247,-0.0571893,-0.015820011,0.1480084,0.010968083,0.0033383516,-0.9889196,0.22199583,-0.38686872,0.4777929,-0.04275726,0.0017437408,0.07045168,0.26454878,-0.3913684,0.38661814,-0.007140013,0.058933042,0.08627169,0,0,0,1,0,0.17800418,-0.013131291,-0.01779288
0.11873132,0.78620297,0.4752176,0.10450919,-0.17587371,-0.11739588,-0.04145907,1.258715,-1.9784405,1.8270075,1.8904611,1.2131453,-1.2559067,-2.7337902,1.2567948,-2.0049899,1.8130622,1.8856056,1.2174921,-1.2528648,-2.7328584,0.1350976,0.1077472,0.18739061,0.011147174,-0.093683735,-0.18724445,-0.07377998,-0.043308258,0.0037600994,0.09088448,-0.039738588,-0.05113812,-0.01509992,0.14695285,0.013517248,0.00018698236,-0.9890511,0.22123384,-0.38696146,0.47846454,-0.045123275,-0.009111884,0.079498924,0.2645421,-0.39072156,0.38758007,-0.0053846887,0.042026237,0.094598845,0,0,0,1,0,0.17876616,-0.013038546,-0.018464535
0.08615687,0.80965996,0.4320538,0.12501037,-0.16315186,-0.060091026,-0.040984824,1.2597421,-1.9772927,1.8281437,1.8912784,1.209519,-1.2566404,-2.7354336,1.258783,-2.0045307,1.8153857,1.8857173,1.2143008,-1.2554156,-2.7343717,0.10717317,0.13080084,0.12938629,0.031541772,-0.093247324,-0.088595346,-0.07832579,-0.04416704,0.0029859543,0.09067544,-0.04915382,-0.0559014,-0.009064615,0.14624219,0.015216948,-0.0022767535,-0.9891291,0.22050142,-0.3870988,0.47917238,-0.04274965,-0.0071888324,0.07573692,0.26466846,-0.39008474,0.38849694,0.0064041684,0.048712566,0.08480153,0,0,0,1,0,0.17949858,-0.012901217,-0.01917237
0.070315175,0.8829964,0.44488665,0.1224991,-0.20339756,-0.017138366,-0.012663743,1.2611884,-1.9743247,1.8309152,1.8912761,1.2043608,-1.2564924,-2.7351673,1.2604566,-2.00357,1.8170735,1.8858334,1.2100987,-1.2563565,-2.7348766,0.09708378,0.16785444,0.1090816,0.023256386,-0.1470838,-0.015474435,-0.03529321,-0.045140743,0.0021772385,0.09056246,-0.058424696,-0.057170235,-0.004587859,0.14585283,0.015652183,-0.0050980384,-0.98916936,0.21980476,-0.3872037,0.47991234,-0.042274646,-0.005641736,0.08321799,0.2649455,-0.38938093,0.38934988,0.016150052,0.0515285,0.08780585,0,0,0,1,0,0.18019524,-0.012796313,-0.019912332
-0.09568408,0.8290855,0.39233455,0.094790235,-0.053268682,0.03577859,-0.0019743277,1.2571833,-1.9752084,1.8307685,1.8901348,1.2074956,-1.2541084,-2.7350006,1.2612175,-2.0020034,1.8178961,1.8864285,1.2091955,-1.2552148,-2.7350292,0.019224543,0.19015627,0.044112336,0.043581787,0.054683596,0.07975754,-0.0034817625,-0.046098232,0.0014476776,0.09057024,-0.055060785,-0.042334564,0.00174319,0.14611112,0.01506056,-0.006341804,-0.9891332,0.2190795,-0.3874364,0.48072806,-0.04740512,-0.016274517,0.07740582,0.26517773,-0.38888407,0.39015782,0.007655664,0.026060045,0.07566263,0,0,0,1,0,0.18092051,-0.012563616,-0.020728052
-0.15070978,0.84923494,0.3391264,0.113079496,-0.091772325,0.044324305,0.033763528,1.2560619,-1.9729524,1.8297338,1.8915598,1.2047106,-1.2524298,-2.7329078,1.2606277,-2.0000832,1.8173565,1.887071,1.2079337,-1.253616,-2.7338138,-0.059459068,0.2061585,-0.032272235,0.050551854,-0.014593486,0.09502796,0.045446057,-0.04693842,0.0008442402,0.09066114,-0.049714733,-0.03800449,0.006289363,0.14662443,0.013570392,-0.007601086,-0.98906994,0.2182703,-0.3877113,0.48128197,-0.05301942,-0.0153855765,0.061958063,0.26520872,-0.38855553,0.39062083,-0.0033046864,0.022618916,0.0556687,0,0,0,1,0,0.1817297,-0.012288719,-0.021281958
-0.27197936,0.82820296,0.20279875,0.13999803,-0.003111767,0.056427356,0.03460897,1.2513237,-1.9717517,1.8244355,1.8934239,1.2077816,-1.2500706,-2.7316391,1.2580832,-1.9975674,1.8144529,1.8886513,1.2087362,-1.2515905,-2.7326298,-0.18746373,0.23506784,-0.18985239,0.11182749,0.11048252,0.11865745,0.056159105,-0.047592163,0.0002503395,0.09086248,-0.040356766,-0.03526506,0.013221657,0.14738864,0.011143863,-0.007835257,-0.9889848,0.21736717,-0.38802576,0.4814506,-0.058758583,-0.017961517,0.032392383,0.26495934,-0.3882761,0.3905881,-0.018401816,0.017303541,0.019170726,0,0,0,1,0,0.18263283,-0.011974245,-0.02145058
-0.22656323,0.7139365,0.124595426,0.10208795,0.08760833,0.09132088,0.051501088,1.2503328,-1.9731448,1.8188021,1.8932838,1.2130176,-1.2458526,-2.729394,1.254319,-1.9954633,1.8101128,1.890415,1.2115508,-1.2485162,-2.730798,-0.21506502,0.17254676,-0.2280325,0.078999065,0.21015562,0.16820961,0.085349746,-0.048160553,-0.00018525124,0.09115791,-0.04237856,-0.014818621,0.016308593,0.14856131,0.007976732,-0.006568262,-0.9888492,0.21642113,-0.3884809,0.4811347,-0.059338834,-0.02984778,1.938558E-05,0.26458168,-0.38829565,0.3899768,-0.016960276,-0.015029159,-0.016289206,0,0,0,1,0,0.18357888,-0.011519104,-0.021134704
-0.1971909,0.7557727,0.12874113,0.12036953,0.10798899,0.0708931,0.050286196,1.2475734,-1.9696094,1.8146068,1.8958771,1.2168282,-1.2440618,-2.7276385,1.2502837,-1.9940667,1.8051106,1.8916792,1.2155145,-1.2460128,-2.7289882,-0.2231792,0.14284337,-0.25826865,0.057592534,0.25393704,0.1300588,0.08115023,-0.04874134,-0.00041794777,0.09145045,-0.043263383,-0.0045222305,0.015896028,0.1496805,0.0050534215,-0.004282693,-0.9887122,0.21543455,-0.38906336,0.4803183,-0.061317198,-0.033982106,-0.022368731,0.2641759,-0.3886454,0.38886786,-0.018053815,-0.029459875,-0.03826476,0,0,0,1,0,0.18456545,-0.010936648,-0.0203183
-0.2028737,0.6739234,0.10168594,0.10647206,0.097570926,0.08027779,0.056971967,1.2433437,-1.9710128,1.80866,1.8965107,1.2202828,-1.2409688,-2.7254086,1.2461052,-1.993555,1.7997823,1.8925577,1.2192378,-1.2432185,-2.7269242,-0.23224647,0.07845665,-0.27667892,0.037230734,0.23288307,0.15193401,0.089295104,-0.04935026,-0.0005235672,0.09177497,-0.045134727,0.003706161,0.017754834,0.15070297,0.0019873658,-0.0015146399,-0.98857594,0.21444511,-0.38970852,0.47911367,-0.061380196,-0.037615843,-0.04823151,0.26379538,-0.38918495,0.3873387,-0.01624547,-0.041322004,-0.06598634,0,0,0,1,0,0.18555489,-0.010291487,-0.01911366
-0.2417301,0.7917128,0.09470317,0.11335131,0.1069165,0.063461564,0.079126045,1.237836,-1.9664717,1.8030881,1.8977015,1.2244627,-1.2392311,-2.7219524,1.241505,-1.9930989,1.7934091,1.8932047,1.2234749,-1.2410259,-2.7241337,-0.26529616,0.11136129,-0.3506097,0.028022809,0.27166787,0.12427923,0.12801392,-0.049953938,-0.0005555153,0.09212622,-0.0449759,0.008164834,0.02086439,0.15206076,-0.0011500301,0.0017192095,-0.988369,0.21344852,-0.39042306,0.47752938,-0.06084861,-0.040689383,-0.06255014,0.26340246,-0.38986754,0.38540316,-0.01587271,-0.048854217,-0.08341453,0,0,0,1,0,0.18655148,-0.0095769465,-0.017529368
-0.19149464,0.8029336,0.15376338,0.11908662,0.027726533,0.038786158,0.053068712,1.2349542,-1.9656317,1.7987765,1.8986087,1.2248298,-1.2385889,-2.7207992,1.2369858,-1.9927303,1.7871195,1.8933593,1.2259974,-1.239447,-2.7221158,-0.23907147,0.087635614,-0.29648787,0.0014743404,0.15866542,0.09181269,0.07459416,-0.050546646,-0.0005021095,0.09247479,-0.042570077,0.009782743,0.018480152,0.15256134,-0.004196767,0.004227425,-0.988276,0.21244097,-0.39110422,0.47587296,-0.062545955,-0.038073912,-0.05738753,0.2629876,-0.3906021,0.38339818,-0.01997588,-0.047856655,-0.07586768,0,0,0,1,0,0.18755904,-0.008895785,-0.015872955
-0.11763072,0.8200656,0.23744507,0.12814033,-0.042448502,-0.002309512,0.025515445,1.2329619,-1.9646771,1.7954079,1.8991741,1.223923,-1.2395921,-2.7205126,1.2332424,-1.9928079,1.7822305,1.8930672,1.226653,-1.2391948,-2.7211428,-0.18606289,0.066547416,-0.20209911,-0.013180189,0.07961194,0.019688567,0.027880039,-0.051119328,-0.0004196167,0.092714936,-0.038333982,0.0062735975,0.011452869,0.15215045,-0.0062164413,0.0057038446,-0.9883213,0.21138287,-0.39172506,0.4743935,-0.064947926,-0.034610335,-0.040365063,0.2625022,-0.39130545,0.38167855,-0.026613945,-0.040883932,-0.05181793,0,0,0,1,0,0.18861714,-0.008274943,-0.014393479
-0.03528548,0.8655893,0.29601526,0.16322634,-0.1613235,-0.025961569,-0.010984533,1.2320353,-1.9631974,1.7925634,1.9004742,1.2187692,-1.240826,-2.721833,1.2304145,-1.9930345,1.778781,1.8926971,1.2244849,-1.2399259,-2.7214859,-0.13512449,0.07613846,-0.13225318,0.003579771,-0.07470491,-0.020121219,-0.03791413,-0.051713467,-0.00046682358,0.09285614,-0.03873805,-0.011994236,0.007075295,0.15077433,-0.0075150905,0.0055317925,-0.9885241,0.21032,-0.39217973,0.47325185,-0.06319463,-0.022572419,-0.015966296,0.26203346,-0.3917129,0.3803957,-0.024456581,-0.0105781825,-0.023041591,0,0,0,1,0,0.18968001,-0.007820278,-0.013251841
-0.054487407,0.86199075,0.32488582,0.15282172,-0.16178082,-0.039804872,-0.032589003,1.2285506,-1.9635471,1.7901217,1.899632,1.2165788,-1.2424269,-2.7235334,1.2282139,-1.9929702,1.7762853,1.8927253,1.22171,-1.2411729,-2.7226872,-0.109759666,0.09828652,-0.08944519,0.024609499,-0.07288841,-0.044155084,-0.06477695,-0.05230999,-0.00070381165,0.09293017,-0.03606302,-0.021713069,0.003977984,0.14917438,-0.008279656,0.0046009975,-0.98876554,0.20927191,-0.39252353,0.4725021,-0.062376816,-0.019247502,0.0044971053,0.2615819,-0.39181972,0.37957194,-0.026313797,0.0024655662,0.0005191212,0,0,0,1,0,0.1907281,-0.007476479,-0.012502104
0.016249131,0.831328,0.38163954,0.12894428,-0.15826854,-0.07074179,-0.008545687,1.2287698,-1.9645318,1.789607,1.8985766,1.2139755,-1.2456177,-2.7232242,1.2269135,-1.9929161,1.7751642,1.8925786,1.218734,-1.2435042,-2.723077,-0.043395586,0.08678689,0.0071424684,0.0018290727,-0.070567526,-0.10408556,-0.026126118,-0.052915573,-0.0010001659,0.09288898,-0.03519942,-0.022780648,-0.0034006499,0.14803804,-0.008014448,0.0031765832,-0.98894405,0.2082181,-0.3928635,0.4720791,-0.06180274,-0.020816203,0.023820322,0.26113367,-0.39186335,0.37919012,-0.026603324,0.0019644436,0.027220972,0,0,0,1,0,0.19178191,-0.007136494,-0.01207909
-0.025920669,0.8039379,0.4098899,0.12685616,-0.1868031,-0.055220846,-0.008765399,1.2260268,-1.9654146,1.7894721,1.8983351,1.2096051,-1.2469738,-2.7236278,1.2261852,-1.9930718,1.7752373,1.8923769,1.2150981,-1.2453796,-2.7234042,-0.03513493,0.080702364,0.047056705,0.012430614,-0.117891334,-0.069813006,-0.03051617,-0.05351925,-0.0013263226,0.09281966,-0.03231223,-0.026932172,-0.0033175722,0.1468516,-0.007531235,0.0013543671,-0.9891289,0.20720005,-0.39317918,0.47196686,-0.060472947,-0.018014625,0.03707062,0.2607193,-0.39185286,0.3791472,-0.028160717,0.008917548,0.040388193,0,0,0,1,0,0.19279996,-0.0068208277,-0.011966854
-0.041612074,0.8102275,0.37376583,0.14249259,-0.16194704,-0.041191813,-0.024538597,1.2247617,-1.9653552,1.7882842,1.898843,1.207184,-1.2479677,-2.724946,1.225295,-1.992954,1.7752078,1.892672,1.2119967,-1.2468592,-2.7243335,-0.05392878,0.106614575,0.014849239,0.044794444,-0.08265532,-0.052612394,-0.05162174,-0.054070473,-0.0017488003,0.09277174,-0.030348768,-0.033448175,-0.0010052547,0.14560983,-0.0072138365,-0.00036426535,-0.9893157,0.20621204,-0.3934555,0.47198194,-0.05802324,-0.015400465,0.039872617,0.26028252,-0.3917067,0.3792102,-0.027674472,0.01804771,0.04087787,0,0,0,1,0,0.19378796,-0.0065445006,-0.011981934
-0.0015168319,0.8381092,0.33109307,0.11990069,-0.0770732,0.0029808867,0.029548258,1.2252431,-1.9642836,1.7867651,1.8981129,1.2082301,-1.2466719,-2.722477,1.2243137,-1.9922135,1.7746178,1.8931471,1.2108332,-1.247143,-2.7234614,-0.043716367,0.1487261,-0.019511558,0.029920936,0.035897914,0.013873999,0.042892653,-0.054666996,-0.002218008,0.092812866,-0.039460752,-0.029533835,0.0046984516,0.14570403,-0.007576069,-0.0012170603,-0.98929846,0.20533323,-0.39381433,0.47209278,-0.049162503,-0.021919966,0.04361446,0.26000023,-0.39159632,0.3792799,-0.009701751,0.00761387,0.038916007,0,0,0,1,0,0.19466677,-0.0061856806,-0.012092769
0.034621805,0.82939374,0.4008273,0.12093696,-0.14204946,-0.052087046,0.010221019,1.2254981,-1.9638412,1.7886093,1.898635,1.2038914,-1.2504158,-2.722819,1.224003,-1.9914327,1.7744601,1.8929745,1.2084798,-1.248777,-2.7230346,0.0059834514,0.1257973,0.049164478,0.00046062976,-0.065586716,-0.07529631,-0.0027733343,-0.0553298,-0.0026247501,0.09278381,-0.03794202,-0.029429745,-0.0024019107,0.1453565,-0.007359788,-0.0027894839,-0.989348,0.20448494,-0.3941319,0.47220615,-0.05028306,-0.01719686,0.049585853,0.25981474,-0.39150715,0.37942234,-0.012341042,0.012232886,0.051987763,0,0,0,1,0,0.19551507,-0.005868107,-0.012206137
-0.027297916,0.7559628,0.35347125,0.089168966,-0.012674583,-0.0049452637,0.033016216,1.2230692,-1.9655724,1.7867986,1.8970208,1.2078604,-1.2490878,-2.7209601,1.2238252,-1.990856,1.7746668,1.89296,1.2087886,-1.2491347,-2.7219977,-0.00984393,0.11844246,0.026821172,0.005889952,0.11916178,0.007093314,0.050548747,-0.055989742,-0.0029888153,0.09277776,-0.038419195,-0.019621357,0.0011811294,0.1457796,-0.0072054486,-0.0029874772,-0.98928636,0.20369244,-0.39456558,0.47243062,-0.046364754,-0.026750127,0.04430823,0.25968218,-0.39157677,0.37965286,-0.007945561,-0.00712877,0.0431271,0,0,0,1,0,0.19630757,-0.0054344237,-0.012430608
-0.039313756,0.76321256,0.27231854,0.113767356,0.08440262,-0.03296733,0.04007687,1.2224803,-1.9647477,1.7841725,1.8981225,1.2129133,-1.251206,-2.7194796,1.2231927,-1.9899921,1.7735473,1.8932217,1.2121701,-1.250367,-2.72067,-0.041786082,0.13639262,-0.06803078,0.02728612,0.24961257,-0.048901856,0.06465932,-0.056609154,-0.0033566952,0.092752635,-0.036784697,-0.01981946,0.0012301542,0.14698659,-0.0068031913,-0.0017866337,-0.98911345,0.20291471,-0.39510202,0.47230422,-0.044659268,-0.029330561,0.020029556,0.25952387,-0.39174533,0.3795516,-0.007874572,-0.009511101,0.018799402,0,0,0,1,0,0.19708529,-0.004897982,-0.012304217
-0.022663742,0.75224423,0.27040854,0.09760417,0.046286136,-0.030376732,0.03845508,1.2224174,-1.964259,1.7829863,1.8976508,1.2144321,-1.2522757,-2.7182539,1.2224145,-1.9893384,1.7717084,1.8932413,1.2148433,-1.2515848,-2.7192483,-0.034566347,0.109776534,-0.07847746,-0.0009082731,0.17795278,-0.034763403,0.054515485,-0.057257175,-0.0036907196,0.09276891,-0.04032622,-0.015769899,0.0031381259,0.14809486,-0.006767434,-0.00061288173,-0.9889498,0.20220137,-0.39562964,0.47188252,-0.040687352,-0.029013546,0.00709212,0.25945854,-0.39193892,0.3791136,-0.0003611342,-0.013243648,0.0039539943,0,0,0,1,0,0.19779864,-0.0043703616,-0.011882514
-0.04744256,0.8127508,0.29919454,0.11022122,-0.0031567533,-0.03124329,0.028309943,1.2207916,-1.9615355,1.7821522,1.898243,1.214689,-1.2535478,-2.7174695,1.2216038,-1.9888085,1.7696513,1.8930283,1.2163723,-1.2526845,-2.7182035,-0.043173365,0.11739319,-0.08907783,-0.0016081369,0.12536864,-0.029904287,0.0370079,-0.057906628,-0.0039863586,0.09281513,-0.03883006,-0.016652785,0.0047075055,0.14876439,-0.0070215925,0.00019761555,-0.98884773,0.20153618,-0.39612007,0.4713498,-0.039096482,-0.02610941,0.0070057204,0.2594428,-0.3921337,0.37853467,-0.00026642298,-0.009456625,0.002298215,0,0,0,1,0,0.19846383,-0.0038799345,-0.011349797
0.033867866,0.807782,0.3662413,0.10972714,-0.11652815,-0.0774581,0.013134591,1.2227623,-1.9611756,1.7824355,1.8980075,1.2106776,-1.2575513,-2.7173784,1.2213061,-1.9886066,1.7683798,1.8923119,1.2149512,-1.2551882,-2.7176597,0.0068236985,0.08647873,-0.007955268,-0.028376112,-0.028474612,-0.11079808,0.0025398813,-0.05854559,-0.0042521954,0.09277353,-0.036269553,-0.019602,-0.0026370985,0.14861451,-0.0066493633,-0.00047021208,-0.98887277,0.20085287,-0.39649582,0.4708393,-0.040395353,-0.019745514,0.015216394,0.25939846,-0.39224362,0.37806576,-0.0041258004,-0.00014351287,0.017853493,0,0,0,1,0,0.19914714,-0.0035041869,-0.0108392835
0.04350271,0.7617784,0.3632771,0.10637541,-0.072495766,-0.049811725,0.030976623,1.2227943,-1.9625473,1.7810606,1.8971391,1.2114084,-1.258318,-2.7157135,1.221496,-1.9888003,1.7680697,1.8917338,1.2141515,-1.2570211,-2.716673,0.023618378,0.07118704,0.017746927,-0.013771186,0.048116703,-0.06496462,0.039777018,-0.05919838,-0.004560232,0.09270546,-0.037421156,-0.021142164,-0.0027346946,0.14888673,-0.006023027,-0.0008244675,-0.9888355,0.2002039,-0.3968873,0.47053677,-0.0373011,-0.021992033,0.021518597,0.25940228,-0.39232707,0.3778313,0.00012005516,-0.0008498696,0.024253292,0,0,0,1,0,0.19979611,-0.0031127036,-0.01053676
0.046127614,0.77177995,0.38813505,0.11181202,-0.09803734,-0.052243493,0.002113834,1.223074,-1.9623989,1.7816182,1.8968077,1.2093605,-1.2603036,-2.71654,1.2219827,-1.9891934,1.7681279,1.8912108,1.2130115,-1.258851,-2.7165644,0.038360767,0.06427478,0.036825676,-0.011293392,0.0012801677,-0.072078355,-0.0122540565,-0.05986595,-0.00489974,0.09261468,-0.037458684,-0.02425814,-0.0038334448,0.14877096,-0.005239785,-0.0013412302,-0.9888568,0.19958448,-0.39722562,0.47028786,-0.035925068,-0.017620219,0.025294589,0.25945044,-0.39232588,0.37767318,0.0015336168,0.0066379225,0.029128034,0,0,0,1,0,0.20041552,-0.0027743876,-0.010287851
-0.025711086,0.8019506,0.33196002,0.1197204,-0.09556822,0.0010408345,-0.011177548,1.2211032,-1.9617599,1.7797155,1.8966435,1.2083411,-1.2587856,-2.7172668,1.2220492,-1.9891901,1.7675205,1.8911433,1.2118468,-1.2590677,-2.7169878,-0.0073037045,0.106528126,-0.039609462,0.019771118,0.002231266,0.02375798,-0.027506053,-0.06053257,-0.0053157806,0.09265694,-0.039883196,-0.029391494,0.0063713472,0.14851364,-0.005538673,-0.0017634174,-0.9888932,0.19905472,-0.3975048,0.47011483,-0.030367693,-0.014312992,0.02525024,0.2595873,-0.39218903,0.3774579,0.009515505,0.015078501,0.018878892,0,0,0,1,0,0.20094529,-0.0024951994,-0.010114819
0.03325231,0.81753916,0.34375525,0.10718421,-0.08546568,-0.035360355,0.0017270148,1.2231867,-1.9612234,1.7795199,1.8960072,1.2076702,-1.2612894,-2.7168794,1.2220999,-1.9887367,1.766435,1.8909543,1.210737,-1.2602738,-2.7169795,0.020192508,0.116487116,-0.024754236,-0.0043717637,0.018899424,-0.04879978,-0.0062389555,-0.06119585,-0.005735874,0.09267834,-0.040047385,-0.026558924,0.0018314868,0.14851488,-0.005669781,-0.0023660534,-0.988891,0.19854116,-0.39777493,0.46986854,-0.02969632,-0.01569321,0.025420178,0.259737,-0.39203906,0.3771902,0.010351064,0.010865715,0.02358869,0,0,0,1,0,0.20145884,-0.0022250712,-0.009868532
-0.037029926,0.7537481,0.3274565,0.11045699,-0.105141796,-0.015119948,-0.012799189,1.2208332,-1.9629521,1.7778654,1.8959666,1.2055988,-1.2612238,-2.7177837,1.2220807,-1.988484,1.765438,1.8908156,1.2091823,-1.2607678,-2.7174115,-0.005466167,0.093022496,-0.034348853,0.01371567,-0.02206978,0.0011435924,-0.032079127,-0.061838627,-0.006136656,0.09274021,-0.036349412,-0.027291074,0.0050496403,0.14820142,-0.0061103823,-0.0030174651,-0.98893374,0.19806242,-0.39801288,0.46964222,-0.029400919,-0.012823132,0.021083245,0.25990105,-0.39187622,0.376902,0.006948493,0.014467943,0.016033605,0,0,0,1,0,0.20193759,-0.0019871294,-0.009642214
-0.104511835,0.8138131,0.31862152,0.12922995,-0.07301289,0.013922935,0.030069577,1.2185055,-1.9606447,1.77656,1.8966799,1.2056142,-1.2598931,-2.7155223,1.2213062,-1.9880813,1.7638391,1.8912463,1.208405,-1.2602165,-2.716454,-0.05802311,0.12141344,-0.08072133,0.04804847,0.0378508,0.049070545,0.04433898,-0.06235218,-0.006587267,0.09288216,-0.029085964,-0.028174564,0.009889608,0.14868857,-0.007159746,-0.0032021205,-0.98885304,0.1975975,-0.39827538,0.46940675,-0.029248433,-0.014239005,0.02246225,0.25994968,-0.3916881,0.3765246,-0.00016246994,0.0139355585,0.012572642,0,0,0,1,0,0.2024025,-0.0017246306,-0.009406745
-0.10617437,0.67571944,0.33619815,0.077442,-0.03219279,-0.0050379336,0.044733126,1.2176741,-1.964966,1.7755747,1.8947605,1.2068318,-1.260533,-2.7136433,1.2202891,-1.9882543,1.7626468,1.891471,1.2082212,-1.2600596,-2.7148309,-0.051625304,0.044575255,-0.01570997,0.007435927,0.0696858,0.008953054,0.0637369,-0.06271362,-0.0068790913,0.09295711,-0.018194444,-0.00948009,0.0018693209,0.14930202,-0.0076700677,-0.002961031,-0.98875743,0.19707108,-0.39862442,0.46905574,-0.034384772,-0.022972345,0.009932574,0.2597847,-0.39174533,0.37609863,-0.016190328,-0.0134922555,0.008063253,0,0,0,1,0,0.20292893,-0.0013755858,-0.009055734
-0.060717285,0.7916379,0.3136721,0.12474932,-0.056183517,-0.01143873,0.04268899,1.218212,-1.9611737,1.773596,1.8971319,1.2054756,-1.2607783,-2.7121487,1.2190676,-1.9885659,1.761263,1.89152,1.2081919,-1.2605155,-2.7133315,-0.072208084,0.082955584,-0.070068896,0.020098053,0.060932063,-0.006247162,0.0570164,-0.06299639,-0.0070769787,0.092996925,-0.017158143,-0.012904094,0.0048267706,0.14973992,-0.007930875,-0.0025970102,-0.9886902,0.19652939,-0.39899564,0.4685432,-0.031147135,-0.018772129,0.00668397,0.25952578,-0.39191866,0.37554628,-0.013988991,-0.0058680354,0.0018571991,0,0,0,1,0,0.20347062,-0.0010043681,-0.008543193
0.037639864,0.8054511,0.3500667,0.1096721,-0.0953661,-0.054700777,0.025716806,1.2203552,-1.9610127,1.7734827,1.8964968,1.2035314,-1.2639524,-2.7117157,1.218311,-1.9886447,1.7600144,1.8911359,1.2070683,-1.2624252,-2.712387,-0.015519434,0.081618086,-0.01925917,-0.018417878,0.0057716044,-0.082937926,0.024714071,-0.06332111,-0.007244587,0.092969775,-0.020336827,-0.011058719,-0.001150609,0.14975663,-0.0076922653,-0.0029914945,-0.9886884,0.1960082,-0.39929628,0.46801805,-0.028898558,-0.016089095,0.012636695,0.25932932,-0.3920517,0.37504828,-0.00856173,-0.005030376,0.013787304,0,0,0,1,0,0.2039918,-0.00070372224,-0.008018047
0.067203835,0.88550913,0.34321478,0.15891428,-0.050269205,-0.057697665,0.03726638,1.2206099,-1.9583528,1.7719948,1.8983473,1.2046117,-1.2660505,-2.7100456,1.2180636,-1.9881202,1.7588744,1.8910478,1.2073756,-1.2646109,-2.7112236,0.0007251049,0.1394485,-0.040772412,0.025694558,0.09689758,-0.08289544,0.05137241,-0.063718796,-0.0075421333,0.092912614,-0.024675094,-0.02477131,-0.00032377243,0.15045173,-0.007197531,-0.0031101205,-0.9885862,0.19555712,-0.39957237,0.46770802,-0.02355387,-0.011432229,0.028113155,0.2592759,-0.39203024,0.3747954,0.001121222,0.013339081,0.028436927,0,0,0,1,0,0.20444289,-0.00042763352,-0.007708013
