ball_vx,ball_vy,ball_vz
-1.50324,1.55994,3.10053
-0.609567,0.708388,1.39195
-0.708058,0.890636,1.43548
-0.643725,0.68651,1.37563
-0.730938,0.814961,1.32069
-0.71061,0.715313,1.26061
1.4241,-1.37261,2.64547
-4.10916,6.01424,-1.93966
0,0,0
0.503389,-1.21406,5.07158
1.32175,1.13805,0.497061
-2.62917,-0.0177657,1.30535
0,0,0
0,0,0
0,0,0
0,4.31594e-06,0
-1.74215,-2.32125,3.41075
0.113947,4.349,1.23823
-6.08808,-5.11867,4.1347
4.12468,5.84039,0.151396
0.0777293,0.645572,-3.97572
0,0,1.24313e-05
0.504926,0.848919,0.492042
0,1.06057e-05,1.4141e-05
-0.904393,1.37664,1.37999
-2.61613,-0.191027,0.602315
-2.61613,-0.191027,0.602315
3.44148,-0.517456,2.23606
-3.53133,2.66055,-1.76396
-1.30522,-0.212771,1.81976
0.405798,1.68429,-1.98783
-3.06511,2.2191,-1.09604
-0.0224783,2.39059,-0.970216
0,8.38335e-06,0
-1.26652,1.02367,0.28764
-1.08324,1.12547,3.93171
0.19389,-3.05255,-3.39047
-0.835573,0.762869,-0.0284169
-0.888808,0.758337,0.107074
-0.471047,0.876953,-0.762307
0.34845,-0.226874,-0.221625
-1.22836,-0.574677,2.8712
-0.195364,2.67733,-2.58596
0.164054,0.435205,-1.42661
-1.24021,0.233294,-0.51899
0,3.13786e-06,0
0,0,0
0,0,0
-2.88583,3.62636,-5.50193
0,3.62847e-06,0
-1.50288,1.485,-1.39997
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-3.51724,4.93016,-6.39229
0,-6.8347e-06,0
-2.11147,2.41801,-4.21222
1.43716,0.73657,0.891939
-1.04563,0.0516814,-2.76384
0.454274,-0.0128005,-1.89055
-2.15742,0.689241,-2.39959
0,0,0
-6.43325,-5.98486,0.564916
2.7673,7.84067,-3.22413
1.58914,1.28404,-1.20096
-2.06515,2.63728,-0.487093
-0.392248,0.163437,-2.95467
-0.0359338,6.27643,1.30953
0.687583,-5.34764,0.262076
-1.7349,2.1557,-6.72662
