torque0,torque1,torque2,torque3,torque4,torque5,torque6,action0,action1,action2,action3,action4,action5,action6,set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,end_effector_rot_0,end_effector_rot_1,end_effector_rot_2,end_effector_rot_3,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,obs_task_5,obs_task_6,to_final_target_0,to_final_target_1,to_final_target_2,joint_acc_0,joint_acc_1,joint_acc_2,joint_acc_3,joint_acc_4,joint_acc_5,joint_acc_6,joint_acc_disc_0,joint_acc_disc_1,joint_acc_disc_2,joint_acc_disc_3,joint_acc_disc_4,joint_acc_disc_5,joint_acc_disc_6
-5.224938,-4.3035235,-3.5802128,-24.209206,2.093664,0.87644535,0.20538247,0.5347525,-0.62095344,0.50048906,-0.48385656,0.6363906,0.3102371,0.31938764,0.94339895,-0.16140833,1.4689064,1.0885756,1.7329074,-0.85158473,1.6266849,0.86838406,-0.073871024,1.3985432,1.1568244,1.6401277,-0.89731014,1.5795149,1.0395879,-1.1211404,0.9420086,-0.86586225,0.5358137,0.1620612,0.147652,2.5236511,-0.4051602,0.79321826,-3.3585608,0.024613354,3.6486692,0.34012175,-0.29909062,0.9429434,0.81871396,-0.08330229,0.5641097,-0.06744157,-0.02850356,0.2878496,0.46539474,1,0,0,0,0,0,0,-3.1736512,0.0051601827,-0.24321824,-0.25920868,-2.6628017,0.8632541,-2.228725,2.3317218,0.78803,0.9890735,-0.24795532,-2.6631355,0.8773804,-2.2506714,2.3269653,0.78201294,0.9918213
-4.8093424,-3.0945523,-3.0776207,-23.74412,2.0179439,0.8469866,0.20141333,0.53230774,-0.62045753,0.5045942,-0.47915074,0.63688624,0.32421747,0.32262832,0.9482302,-0.16693965,1.4742324,1.0849518,1.7356606,-0.8486775,1.6279091,0.8735725,-0.07953245,1.4032754,1.1524518,1.6428609,-0.89647853,1.5802768,1.0377134,-1.132288,0.9464769,-0.874613,0.5465967,0.16629377,0.15246272,2.5068579,-0.40503716,0.81121635,-3.3585608,0.024613354,3.5996192,0.3399291,-0.29768062,0.94529516,0.82166713,-0.08450369,0.5601693,-0.06270921,-0.042965554,0.27994546,0.47023845,1,0,0,0,0,0,0,-3.156858,0.0050371587,-0.26121634,-0.37488937,-2.2295237,0.89365244,-1.7501473,2.1566033,0.8465141,0.96214414,-0.38146973,-2.2292137,0.8773804,-1.7166138,2.1743774,0.8583069,0.9536743
-5.2513294,-3.1381037,-3.3477168,-23.825796,1.9965293,0.8892897,0.17995644,0.5177397,-0.62130344,0.5033064,-0.4862051,0.6413703,0.3214304,0.32420027,0.9512335,-0.17272797,1.4787713,1.079521,1.7390665,-0.848264,1.6289068,0.87873477,-0.08524228,1.4080256,1.1480334,1.6456456,-0.8956274,1.5810627,1.0324585,-1.1419632,0.95007527,-0.8836604,0.55689746,0.17023046,0.1570866,2.4900646,-0.40491414,0.8289692,-3.3585608,0.024613354,3.550569,0.33966017,-0.29631448,0.9476708,0.8246148,-0.085649416,0.55616206,-0.057951547,-0.058206823,0.27100897,0.47499976,1,0,0,0,0,0,0,-3.1400647,0.0049141347,-0.27896917,-1.0509729,-1.9350529,0.7196784,-1.8094778,2.060151,0.7873386,0.924775,-1.0490417,-1.9359589,0.7247925,-1.8310547,2.0599365,0.78201294,0.9536743
-5.059267,-2.3132963,-3.0727415,-23.261162,1.9172982,0.8813902,0.17692426,0.5079418,-0.61900043,0.50787944,-0.4780899,0.64347893,0.33039552,0.3233605,0.954926,-0.17809235,1.4842075,1.0763199,1.7421675,-0.846068,1.6295668,0.8838603,-0.09099067,1.4127969,1.1435854,1.648479,-0.8947557,1.5818695,1.0250666,-1.1496743,0.9542278,-0.8896544,0.56659144,0.17428431,0.16144481,2.4732714,-0.40479112,0.8464768,-3.3585608,0.024613354,3.501519,0.33931828,-0.29499316,0.9500629,0.8275506,-0.086737,0.55209553,-0.05317132,-0.072745055,0.26173824,0.4782494,1,0,0,0,0,0,0,-3.1232715,0.0047911108,-0.29647678,-1.4783859,-1.5422106,0.8305073,-1.1988044,1.938796,0.8107692,0.8716434,-1.4686584,-1.5425682,0.8392334,-1.1825562,1.9454956,0.8201599,0.8392334
-4.9370356,-1.1126194,-2.7893934,-23.317997,1.863205,0.8761338,0.14830062,0.4960274,-0.6108331,0.5037711,-0.48277858,0.64007777,0.32884398,0.32817778,0.9582644,-0.18261564,1.4883626,1.0711687,1.7444906,-0.8454291,1.6310961,0.88893765,-0.09676159,1.4175814,1.139107,1.6513553,-0.89386547,1.5826982,1.0154442,-1.1541811,0.95692116,-0.8956346,0.5753057,0.17808731,0.16574518,2.456478,-0.4046681,0.86373913,-3.3585608,0.024613354,3.4524689,0.3389058,-0.29371858,0.9524711,0.83046854,-0.08776838,0.54797626,-0.048380982,-0.08705142,0.25243485,0.48124698,1,0,0,0,0,0,0,-3.1064782,0.004668087,-0.31373912,-1.9244909,-0.9013653,0.538671,-1.1960387,1.7428517,0.7606,0.86007416,-1.9264221,-0.9012222,0.5340576,-1.2207031,1.7166138,0.74386597,0.8773804
-5.823761,-2.4937353,-3.5112627,-23.308805,1.8716347,0.95188457,0.14085075,0.48065984,-0.6203391,0.50576603,-0.48664403,0.6395581,0.33683175,0.3287886,0.9610366,-0.18981245,1.4934464,1.0661104,1.747289,-0.8433407,1.6320165,0.89395255,-0.10256172,1.4223794,1.134598,1.6542716,-0.89295566,1.583548,1.0030161,-1.1600261,0.9595666,-0.9018094,0.58329743,0.18198065,0.16986138,2.4396849,-0.40454507,0.8807562,-3.3585608,0.024613354,3.4034188,0.33841467,-0.29249883,0.9548931,0.83336836,-0.08873775,0.5438042,-0.043586,-0.1027213,0.24130042,0.48410493,1,0,0,0,0,0,0,-3.089685,0.004545063,-0.3307562,-2.485609,-1.1689901,0.5290866,-1.2349606,1.5983462,0.7786691,0.8232385,-2.4986267,-1.168251,0.5340576,-1.2207031,1.6021729,0.78201294,0.8392334
-4.7373714,-0.18441725,-2.3728333,-23.037102,1.800628,0.8495184,0.1354715,0.49421445,-0.6125725,0.49903545,-0.48648575,0.633003,0.31647298,0.3363681,0.9680847,-0.1944476,1.4972347,1.0616251,1.749222,-0.84548473,1.6340032,0.89892787,-0.108378775,1.4271802,1.1300623,1.6572223,-0.8920311,1.5844177,0.9950993,-1.163416,0.9602357,-0.90717715,0.59019375,0.18494086,0.17404073,2.4228916,-0.40442204,0.89752805,-3.3585608,0.024613354,3.3543687,0.3378544,-0.29132557,0.9573265,0.83624536,-0.089653365,0.5395849,-0.03878382,-0.11642286,0.23187199,0.48627105,1,0,0,0,0,0,0,-3.0728917,0.004422039,-0.34752804,-1.5833616,-0.6779909,0.13382435,-1.0735512,1.3792634,0.592041,0.8358717,-1.5830994,-0.67710876,0.11444092,-1.0681152,1.373291,0.5912781,0.8010864
-5.1640778,-0.09455681,-2.5655959,-23.37494,1.7973137,0.88315296,0.10659513,0.46910074,-0.60981756,0.5027914,-0.49500918,0.63797647,0.326999,0.32743415,0.969293,-0.19985142,1.5025989,1.0558109,1.7529187,-0.8429812,1.6335329,0.9038412,-0.114205785,1.4319876,1.1254933,1.6602063,-0.89109075,1.5853065,0.982657,-1.1654006,0.9614776,-0.9138474,0.5969001,0.18809414,0.17768529,2.4060984,-0.40429902,0.91405463,-3.3585608,0.024613354,3.3053186,0.33722162,-0.29020286,0.959773,0.8390977,-0.09051555,0.53531927,-0.033986315,-0.13097003,0.22171584,0.48889598,1,0,0,0,0,0,0,-3.0560985,0.004299015,-0.36405462,-2.4884582,-0.39691925,0.24837255,-1.3340473,1.3412714,0.6306559,0.72891116,-2.4795532,-0.39815903,0.2670288,-1.335144,1.335144,0.62942505,0.76293945
-5.217846,0.2970686,-2.5020943,-23.123775,1.7499366,0.8892974,0.09742768,0.458728,-0.6064861,0.5007011,-0.49244714,0.6353817,0.3229852,0.3323844,0.9726504,-0.20517871,1.5070928,1.0516262,1.7555135,-0.84264296,1.6351641,0.90868443,-0.12003655,1.436798,1.1208975,1.6632209,-0.8901361,1.5862135,0.9686947,-1.1661493,0.96213603,-0.9192224,0.60292906,0.19095258,0.18131566,2.389305,-0.404176,0.930336,-3.3585608,0.024613354,3.2562685,0.3365178,-0.2891326,0.96222943,0.8419223,-0.09132223,0.53101254,-0.029199114,-0.14536805,0.21110447,0.49073672,1,0,0,0,0,0,0,-3.0393052,0.004175991,-0.380336,-2.7924657,-0.14972687,0.1316905,-1.0750055,1.20579,0.571689,0.726074,-2.8038025,-0.1502037,0.11444092,-1.0681152,1.2207031,0.5722046,0.7247925
-4.6780286,1.1999912,-1.9778095,-22.335396,1.6742873,0.8459427,0.11229439,0.45861623,-0.60554904,0.5032778,-0.48108077,0.6374596,0.3216351,0.32642895,0.9774769,-0.21086891,1.5122896,1.0487354,1.7588398,-0.8418909,1.6351779,0.9134657,-0.12586863,1.441614,1.1162922,1.666264,-0.88916814,1.5871366,0.95627046,-1.1664195,0.96324897,-0.92099476,0.6086446,0.1936047,0.18454058,2.3725119,-0.40405297,0.9463721,-3.3585608,0.024613354,3.2072184,0.3357482,-0.28811312,0.96468705,0.8447155,-0.09207454,0.52667046,-0.024414519,-0.15830684,0.2008572,0.49088335,1,0,0,0,0,0,0,-3.022512,0.004052967,-0.39637208,-2.484846,-0.054049492,0.22258759,-0.35446882,1.1431098,0.53042173,0.64498484,-2.4795532,-0.05273819,0.22888184,-0.38146973,1.1444092,0.5340576,0.64849854
-5.3757553,0.6139927,-2.5339863,-22.041723,1.6263416,0.9152427,0.09664311,0.43054855,-0.60109454,0.49964067,-0.4754176,0.6371269,0.3083351,0.3307648,0.97804797,-0.21603282,1.5165601,1.0449796,1.7618331,-0.84291786,1.6367513,0.91815966,-0.13169618,1.446431,1.1116889,1.6693339,-0.88819015,1.588075,0.9387947,-1.1655128,0.9634031,-0.9207184,0.6139063,0.1956255,0.18774672,2.3557186,-0.40392995,0.9621629,-3.3585608,0.024613354,3.1581683,0.33491135,-0.287153,0.9671401,0.84747326,-0.09276547,0.52230036,-0.01964397,-0.17197677,0.18883757,0.4899496,1,0,0,0,0,0,0,-3.0057187,0.003929943,-0.4121629,-3.4951568,0.18134117,0.030827522,0.055277348,1.0523438,0.4041612,0.64122677,-3.490448,0.18148422,0.038146973,0.076293945,1.0681152,0.4005432,0.61035156
-4.7107763,1.429779,-1.8579502,-21.623772,1.6044511,0.8482355,0.11884534,0.43778694,-0.6059941,0.5087148,-0.47108442,0.6419004,0.3221344,0.3303675,0.9838277,-0.2225953,1.5227382,1.0410262,1.765619,-0.83987,1.6376302,0.9227831,-0.13752504,1.4512595,1.1070931,1.6724296,-0.88720024,1.5890287,0.9246429,-1.1657639,0.9656151,-0.9191489,0.6191244,0.19801992,0.190779,2.3389254,-0.40380692,0.9777085,-3.3585608,0.024613354,3.1091182,0.33401108,-0.2862475,0.9695859,0.85019606,-0.09339919,0.5179015,-0.014874287,-0.18427806,0.17785561,0.4884523,1,0,0,0,0,0,0,-2.9889255,0.0038069189,-0.4277085,-2.8303504,-0.050210953,0.4423976,0.31388998,1.0436177,0.47888458,0.6064564,-2.822876,-0.052452087,0.45776367,0.30517578,1.0299683,0.47683716,0.61035156
-4.8821907,2.0473866,-1.828115,-21.823036,1.571901,0.8590565,0.08805491,0.41957384,-0.59636927,0.5004252,-0.4741869,0.63585263,0.30387586,0.3336518,0.98571914,-0.22698043,1.5263233,1.0359651,1.7678075,-0.84161884,1.6390765,0.9273245,-0.143344,1.456088,1.1025012,1.6755471,-0.8862022,1.5899976,0.90826696,-1.1637905,0.965786,-0.9183819,0.6235139,0.19964278,0.19378139,2.322132,-0.4036839,0.99300885,-3.3585608,0.024613354,3.0600681,0.33304882,-0.28539777,0.972025,0.85288095,-0.09397727,0.5134782,-0.01011911,-0.1968517,0.16652763,0.48703897,1,0,0,0,0,0,0,-2.9721322,0.0036838949,-0.44300884,-3.2751918,0.39467812,0.034177303,0.15339851,0.877893,0.32457113,0.60047805,-3.2806396,0.39577484,0,0.15258789,0.8773804,0.32424927,0.61035156
-5.0261383,1.8215842,-1.9327936,-21.325548,1.5294182,0.8754323,0.09217554,0.40940925,-0.59792393,0.50092375,-0.46372262,0.63670665,0.29676247,0.32732028,0.98873585,-0.23303258,1.5312265,1.0329428,1.7710531,-0.84168786,1.6390957,0.9317805,-0.14915486,1.4609174,1.0979245,1.6786847,-0.885198,1.5909799,0.8912018,-1.1621621,0.9657871,-0.91526484,0.62760586,0.20088498,0.1964014,2.3053389,-0.40356088,1.0080639,-3.3585608,0.024613354,3.011018,0.33202457,-0.28460884,0.9744514,0.8555261,-0.09449698,0.5090349,-0.0053770277,-0.20917778,0.15445404,0.48445538,1,0,0,0,0,0,0,-2.955339,0.003560871,-0.4580639,-3.4130335,0.32567978,0.00022649765,0.6234169,0.8183956,0.2484411,0.5240023,-3.414154,0.32424927,0.038146973,0.61035156,0.8010864,0.24795532,0.5340576
-5.147142,2.3032403,-1.8353357,-21.56567,1.5187708,0.8795972,0.071723305,0.3899691,-0.59226215,0.5034309,-0.46710432,0.6347089,0.3158755,0.3309707,0.99027586,-0.23799418,1.536432,1.0278589,1.7738911,-0.83781666,1.6406256,0.93613786,-0.15495189,1.4657496,1.0933592,1.6818414,-0.88418424,1.5919746,0.8714819,-1.1594075,0.96639514,-0.913066,0.6312402,0.2027476,0.19900553,2.2885456,-0.40343785,1.0228738,-3.3585608,0.024613354,2.961968,0.3309374,-0.28388095,0.9768671,0.85813105,-0.094958544,0.5045727,-0.00065719086,-0.2216972,0.14225666,0.48221987,1,0,0,0,0,0,0,-2.9385457,0.003437847,-0.47287375,-3.9439797,0.5509138,0.121605396,0.43976307,0.7268667,0.37252307,0.5208254,-3.9482117,0.5531311,0.11444092,0.45776367,0.76293945,0.38146973,0.49591064
-5.723754,2.291461,-2.1222847,-21.883015,1.5054361,0.9169427,0.03906945,0.35792935,-0.5843215,0.50352097,-0.46805733,0.6344366,0.30290663,0.33141753,0.9898273,-0.24260011,1.5412778,1.0231507,1.7770069,-0.8387482,1.6416873,0.94036835,-0.1607265,1.4705848,1.0888016,1.6850142,-0.8831638,1.5929817,0.8461298,-1.1549278,0.9669986,-0.91148376,0.6345732,0.20407021,0.20149522,2.2717524,-0.40331483,1.0374384,-3.3585608,0.024613354,2.9129179,0.3297825,-0.28321767,0.9792726,0.86069435,-0.09536134,0.5000951,0.0040249946,-0.23516898,0.12918621,0.4801732,1,0,0,0,0,0,0,-2.9217525,0.003314823,-0.48743838,-5.070424,0.89592934,0.120687485,0.31645298,0.6666064,0.26452243,0.4979372,-5.0735474,0.89645386,0.11444092,0.30517578,0.64849854,0.2670288,0.49591064
-6.746461,1.5516357,-2.875226,-21.901861,1.4646757,1.0087218,0.0030019917,0.31373695,-0.57508695,0.50127983,-0.46056572,0.63136345,0.30139878,0.3262854,0.9874289,-0.24698955,1.5457767,1.0197167,1.7797188,-0.837954,1.6419245,0.944431,-0.16646929,1.4754199,1.0842602,1.6882014,-0.88213766,1.5940002,0.8125288,-1.1485531,0.966983,-0.90837,0.63740826,0.2052411,0.20367579,2.254959,-0.4031918,1.0517577,-3.3585608,0.024613354,2.8638678,0.32855415,-0.28262973,0.98166436,0.8632133,-0.095697224,0.49561062,0.008650165,-0.24990712,0.11401937,0.47737494,1,0,0,0,0,0,0,-2.9049592,0.003191799,-0.5017577,-6.720197,1.2749434,-0.0031113625,0.6227493,0.56700706,0.23417771,0.43611526,-6.713867,1.2731552,0,0.64849854,0.5722046,0.22888184,0.45776367
-7.3912754,0.14367247,-3.511968,-21.190077,1.4293772,1.0797576,0.016720992,0.2915627,-0.5795769,0.5013078,-0.44369382,0.6343415,0.31248656,0.3279379,0.98816544,-0.25340584,1.550616,1.0177062,1.7833526,-0.8352647,1.6431909,0.94831485,-0.17218848,1.480254,1.0797532,1.6914029,-0.8811039,1.5950292,0.77673846,-1.1438347,0.96690017,-0.90134907,0.64024013,0.20675075,0.2057971,2.2381659,-0.40306878,1.0658318,-3.3585608,0.024613354,2.8148177,0.32725048,-0.28212714,0.9840338,0.86568755,-0.095957,0.49112386,0.013217612,-0.2648509,0.096920654,0.472822,1,0,0,0,0,0,0,-2.888166,0.003068775,-0.51583177,-7.158065,0.9436846,-0.016570091,1.4041901,0.56637526,0.3019303,0.42426288,-7.1525574,0.9441376,-0.038146973,1.373291,0.5722046,0.30517578,0.4196167
-7.664178,0.4732437,-3.6575933,-20.605976,1.3404636,1.1097114,0.0037063435,0.23955895,-0.5666367,0.5118604,-0.42119178,0.63725543,0.30889508,0.3232305,0.9842487,-0.25718397,1.5570331,1.0165744,1.7869912,-0.8347696,1.6435138,0.95197743,-0.17787237,1.4851006,1.0753071,1.6946187,-0.8800634,1.5960678,0.7325442,-1.1367744,0.969379,-0.8892694,0.6430907,0.20806853,0.20763443,2.2213726,-0.40294576,1.0796607,-3.3585608,0.024613354,2.7657676,0.32587337,-0.28171492,0.98637086,0.8681124,-0.09613336,0.48664692,0.017718656,-0.2794338,0.07892885,0.46637172,1,0,0,0,0,0,0,-2.8713727,0.002945751,-0.52966064,-8.838856,1.4120579,0.4957676,2.4159312,0.5701184,0.26355684,0.36746562,-8.850098,1.411438,0.49591064,2.4414062,0.5722046,0.2670288,0.38146973
-9.949636,-1.103137,-5.382226,-21.346895,1.2950896,1.3164413,-0.097278975,0.16692974,-0.542169,0.47622854,-0.42035624,0.633339,0.27496484,0.32059267,0.97701687,-0.2591977,1.5565349,1.0122536,1.7896196,-0.83881867,1.6441567,0.95535344,-0.18349417,1.4899167,1.0709183,1.6978459,-0.87902296,1.597114,0.6752101,-1.1243639,0.96322125,-0.8778526,0.645448,0.20806074,0.20927306,2.2045794,-0.40282273,1.0932442,-3.3585608,0.024613354,2.7167175,0.32440662,-0.2814145,0.988675,0.87048393,-0.09621466,0.482195,0.022100594,-0.29720405,0.0566414,0.45971695,1,0,0,0,0,0,0,-2.8545794,0.002822727,-0.5432442,-11.466813,2.4821043,-1.2315512,2.2833586,0.47146082,-0.0015586615,0.32772422,-11.463165,2.4843216,-1.2207031,2.2888184,0.45776367,0,0.30517578
-12.895446,-4.5672283,-7.6583834,-22.04377,1.3062192,1.5514368,-0.1719543,0.065135844,-0.5332758,0.47876722,-0.40902194,0.6261724,0.2724433,0.32103485,0.96512383,-0.26348555,1.5617318,1.009565,1.7917718,-0.83815646,1.6452692,0.958347,-0.18904753,1.4947032,1.0665925,1.7010818,-0.87798345,1.5981678,0.5987196,-1.1106825,0.95736605,-0.86522037,0.6470698,0.20788999,0.2108377,2.187786,-0.4026997,1.1065825,-3.3585608,0.024613354,2.6676674,0.3228302,-0.28125095,0.9909431,0.87280285,-0.09618224,0.47777748,0.02632189,-0.31914076,0.02922172,0.45252797,1,0,0,0,0,0,0,-2.8377862,0.002699703,-0.5565825,-15.298104,2.7362823,-1.1710405,2.5264502,0.32435656,-0.03415048,0.31293035,-15.296936,2.7370453,-1.1825562,2.5177002,0.34332275,-0.038146973,0.30517578
-20.33075,-12.656212,-13.301718,-24.89991,1.406056,2.1327322,-0.38738456,-0.16064289,-0.5024251,0.4663765,-0.41180784,0.6313116,0.25691617,0.31316012,0.9342506,-0.2644113,1.5646596,1.0048213,1.7957785,-0.839446,1.6451418,0.96071976,-0.1945029,1.4994496,1.062319,1.7043262,-0.87694776,1.5992283,0.4745911,-1.0910707,0.9492667,-0.85470784,0.6489197,0.2071424,0.21204357,2.1709929,-0.40257668,1.1196756,-3.3585608,0.024613354,2.6186173,0.3210845,-0.28128624,0.9931802,0.87507135,-0.09599417,0.4734123,0.030264767,-0.3528746,-0.01047331,0.44632685,1,0,0,0,0,0,0,-2.820993,0.002576679,-0.5696756,-24.825699,3.922367,-1.6198754,2.1025062,0.36997795,-0.14951825,0.24117231,-24.83368,3.9196014,-1.6021729,2.0980835,0.34332275,-0.15258789,0.2670288
-24.670292,-14.25045,-15.867854,-27.648258,1.3861305,2.41708,-0.60959816,-0.36570752,-0.44524997,0.46098465,-0.4145012,0.6282926,0.24803323,0.29602054,0.90586364,-0.2612904,1.5685973,1.0001439,1.79857,-0.8397428,1.6436313,0.9622709,-0.19979937,1.5041522,1.0580866,1.7075782,-0.8759173,1.6002907,0.31027597,-1.0592917,0.9405998,-0.84643716,0.65042734,0.20606898,0.21255583,2.1541996,-0.40245366,1.1325234,-3.3585608,0.024613354,2.5695672,0.31913328,-0.28154778,0.99539393,0.8772876,-0.09563294,0.46912327,0.03382199,-0.39374775,-0.055556413,0.4415616,1,0,0,0,0,0,0,-2.8041997,0.002453655,-0.5825234,-32.863026,6.3557863,-1.7333746,1.6541362,0.30152798,-0.21468401,0.10245144,-32.863617,6.3562393,-1.7547607,1.6403198,0.30517578,-0.20980835,0.076293945
-22.36212,-5.55202,-12.552755,-29.376245,1.2502233,2.0904715,-0.7344424,-0.45283458,-0.37734446,0.45788908,-0.43118763,0.61548144,0.18787885,0.286126,0.8943457,-0.25640103,1.5728356,0.9934085,1.7999004,-0.84773546,1.6432096,0.9629733,-0.20486684,1.5088128,1.0538685,1.7108321,-0.8749031,1.601354,0.14044288,-1.0134836,0.9321875,-0.8435445,0.65086085,0.20281154,0.21265554,2.1374063,-0.40233064,1.145126,-3.3585608,0.024613354,2.520517,0.3169899,-0.281996,0.9975984,0.8794483,-0.09513462,0.4649235,0.036962353,-0.4320967,-0.09258823,0.43968323,1,0,0,0,0,0,0,-2.7874064,0.002330631,-0.595126,-33.966618,9.161615,-1.6824603,0.5785346,0.08670092,-0.6514877,0.019943714,-33.950806,9.160042,-1.6784668,0.5722046,0.076293945,-0.64849854,0.038146973
-16.250303,4.7764053,-7.0060644,-27.22264,1.0116501,1.5245112,-0.6317686,-0.46730763,-0.3437108,0.49645182,-0.39202753,0.63083035,0.18670952,0.2814928,0.89287716,-0.25642347,1.5832806,0.9950644,1.8054566,-0.84689665,1.6435779,0.96291226,-0.20968445,1.5134839,1.0497077,1.7140937,-0.87390554,1.6024173,-0.012195406,-0.96351,0.9342507,-0.83217025,0.6523476,0.19955333,0.21258537,2.120613,-0.4022076,1.1574833,-3.3585608,0.024613354,2.471467,0.31470633,-0.28256822,0.999783,0.8815478,-0.09453738,0.46082088,0.03975169,-0.46031037,-0.11714858,0.43571788,1,0,0,0,0,0,0,-2.7706132,0.002207607,-0.6074833,-30.527657,9.994734,0.41264296,2.274847,0.29735565,-0.6516427,-0.014033914,-30.536652,9.994507,0.4196167,2.2888184,0.30517578,-0.667572,0
-10.689924,10.843424,-3.3257306,-21.790182,0.6287158,1.2006556,-0.4363331,-0.44728214,-0.32698587,0.49356946,-0.30115306,0.63350034,0.23040521,0.28544864,0.89581996,-0.25873232,1.5875193,1.0045347,1.8091187,-0.83934474,1.6452347,0.9622194,-0.21426065,1.5181674,1.0457127,1.7173638,-0.87291515,1.6034807,-0.13857226,-0.9152456,0.936671,-0.7990746,0.65401703,0.19805308,0.21266651,2.1038198,-0.4020846,1.1695955,-3.3585608,0.024613354,2.422417,0.3123436,-0.28323317,1.0019046,0.883573,-0.09384311,0.4568423,0.04227585,-0.47617608,-0.13506413,0.42321903,1,0,0,0,0,0,0,-2.75382,0.002084583,-0.61959547,-25.27537,9.652877,0.48406124,6.6191316,0.33388138,-0.30004978,0.016227365,-25.27237,9.655952,0.49591064,6.6375732,0.34332275,-0.2861023,0
-6.3797417,18.281897,0.10781801,-19.170166,0.3173865,0.9075849,-0.3824259,-0.46260294,-0.27676317,0.47626108,-0.25493962,0.62819016,0.22084133,0.27713698,0.89282894,-0.25577512,1.5896065,1.0074718,1.8115923,-0.839789,1.6450512,0.9609725,-0.21856602,1.5228404,1.0419314,1.7206397,-0.87193334,1.6045431,-0.24942894,-0.8610758,0.934621,-0.75619173,0.6551903,0.19635925,0.21245062,2.0870266,-0.40196157,1.1814623,-3.3585608,0.024613354,2.3733668,0.3099451,-0.28395605,1.003945,0.88551265,-0.09306824,0.45301148,0.0445664,-0.48316976,-0.14636506,0.40700334,1,0,0,0,0,0,0,-2.7370267,0.001961559,-0.6314623,-22.171337,10.833955,-0.41000843,8.576572,0.23465157,-0.33876598,-0.043177605,-22.163391,10.83374,-0.4196167,8.544922,0.22888184,-0.34332275,-0.038146973
-5.7734327,16.422344,0.61595964,-19.419353,0.5051625,0.7956343,-0.29397988,-0.45299032,-0.30079976,0.49040517,-0.26255497,0.6287641,0.22353509,0.28315264,0.89302397,-0.26368597,1.5964012,1.0025481,1.8149543,-0.8384031,1.647016,0.95926255,-0.22266014,1.5275191,1.0383351,1.7239213,-0.87095916,1.6056055,-0.34202382,-0.8188322,0.93569624,-0.7193418,0.6562969,0.19482994,0.2124612,2.0702333,-0.40183854,1.1930839,-3.3585608,0.024613354,2.3243167,0.30751228,-0.28472853,1.0059155,0.88738203,-0.092226125,0.44929847,0.046671767,-0.4899821,-0.15575673,0.39324984,1,0,0,0,0,0,0,-2.7202334,0.0018385351,-0.6430839,-18.518976,8.44872,0.21505356,7.369983,0.22132397,-0.30586123,0.002115965,-18.520355,8.449554,0.22888184,7.4005127,0.22888184,-0.30517578,0
-2.0484428,20.929081,3.3359332,-17.201986,0.355447,0.53490883,-0.19180274,-0.41856092,-0.27973562,0.47979468,-0.22034867,0.62497735,0.19698702,0.2923239,0.8964784,-0.26462048,1.5994883,1.0052828,1.817668,-0.8414111,1.6494541,0.9572012,-0.2265516,1.5321912,1.0349467,1.7272067,-0.8699969,1.6066698,-0.4122863,-0.778297,0.9344583,-0.6776196,0.65704745,0.19240579,0.21282238,2.05344,-0.40171552,1.2044603,-3.3585608,0.024613354,2.2752666,0.3050785,-0.28552246,1.007807,0.88917816,-0.091334715,0.44570604,0.048644554,-0.4898989,-0.15967448,0.3774026,1,0,0,0,0,0,0,-2.7034402,0.0017155111,-0.65446025,-14.052498,8.107042,-0.24758577,8.344448,0.15010834,-0.48483014,0.07223487,-14.057159,8.106232,-0.2670288,8.31604,0.15258789,-0.47683716,0.076293945
-1.1570971,20.009266,3.5550208,-15.525892,0.3236683,0.51199317,-0.1041909,-0.42576453,-0.28457797,0.4866351,-0.17779484,0.6243101,0.21224877,0.28638193,0.8933365,-0.2692383,1.6051865,1.0082774,1.8208532,-0.83815956,1.6496271,0.954838,-0.23027296,1.5368651,1.0317957,1.730495,-0.8690437,1.607735,-0.4726292,-0.744263,0.9347394,-0.63021946,0.6576757,0.19061504,0.21296617,2.0366468,-0.4015925,1.2155913,-3.3585608,0.024613354,2.2262166,0.3026576,-0.28633714,1.0096071,0.8909024,-0.09038999,0.4422331,0.050521314,-0.48722258,-0.16353807,0.3593194,1,0,0,0,0,0,0,-2.686647,0.0015924871,-0.6655913,-12.068576,6.8068027,0.0562191,9.480023,0.12564659,-0.3581494,0.028759241,-12.073517,6.8044662,0.076293945,9.498596,0.11444092,-0.36239624,0.038146973
